ID_REF	GSM5101328	GSM5101329	GSM5101330	GSM5101331	GSM5101332	GSM5101333
TC0100006437.hg.1	3.99467	3.909917	4.188146	3.884859	3.909917	3.496204
TC0100006476.hg.1	5.774529	6.333525	6.277357	6.125924	6.01233	6.047116
TC0100006479.hg.1	7.08399	6.125156	7.016589	6.664499	6.668279	6.638082
TC0100006480.hg.1	5.345458	5.400471	5.71902	5.204227	5.357253	5.068775
TC0100006483.hg.1	5.295204	4.892352	4.920251	5.094978	4.347194	4.7195
TC0100006486.hg.1	7.195972	7.356525	7.626322	7.287096	7.333148	7.276987
TC0100006490.hg.1	5.960107	6.357568	6.593453	6.574344	5.802034	6.242198
TC0100006492.hg.1	5.570944	5.343298	5.603615	5.018718	5.218746	5.042852
TC0100006494.hg.1	6.455203	6.534315	6.417076	6.625875	6.709773	6.445342
TC0100006497.hg.1	4.712173	5.050717	5.002385	4.683171	4.114436	4.993973
TC0100006499.hg.1	6.788073	6.639108	6.971719	6.150877	6.545412	6.552711
TC0100006501.hg.1	6.748709	6.74095	6.639592	6.758809	6.94938	6.794505
TC0100006502.hg.1	4.23541	4.501747	4.61588	4.60408	3.858349	4.234169
TC0100006514.hg.1	4.954698	5.006333	5.336906	4.800937	4.917732	5.094396
TC0100006516.hg.1	7.56219	7.431105	7.509029	7.274669	7.502927	7.47951
TC0100006517.hg.1	4.088724	4.481691	4.161573	4.340567	3.915587	4.142609
TC0100006524.hg.1	5.669992	5.261599	5.861981	5.653091	5.129928	5.006738
TC0100006540.hg.1	4.319119	4.163864	4.151234	4.945981	4.671391	4.239823
TC0100006548.hg.1	4.436883	3.894876	4.357466	3.937425	4.491649	3.654236
TC0100006550.hg.1	8.775823	8.971534	9.043336	8.856428	8.941999	8.850782
TC0100006565.hg.1	7.237374	7.036438	7.138923	6.929492	7.001552	7.055235
TC0100006571.hg.1	5.653456	5.645199	5.645199	4.938758	5.645199	6.111216
TC0100006577.hg.1	8.087789	8.215318	8.0306	8.094034	8.280635	8.11471
TC0100006587.hg.1	7.785675	7.416852	7.612271	7.385501	7.570555	7.458299
TC0100006602.hg.1	4.545983	4.716618	4.282679	4.89266	4.816109	4.523795
TC0100006604.hg.1	4.941348	4.522489	4.518957	4.829463	4.422439	4.648405
TC0100006613.hg.1	6.976823	6.736741	6.552088	6.884245	6.535906	6.562499
TC0100006619.hg.1	8.542114	8.265349	8.312162	8.236696	8.224957	8.242528
TC0100006620.hg.1	5.716589	5.398364	5.466917	5.482166	5.069813	5.308585
TC0100006623.hg.1	3.674587	3.486027	3.727706	3.708106	3.758634	3.315708
TC0100006624.hg.1	6.450215	6.321472	6.638914	6.267375	6.226689	6.174803
TC0100006627.hg.1	6.428568	6.731673	6.650938	6.575776	6.711315	6.558959
TC0100006650.hg.1	2.817694	2.950059	3.425395	2.862894	2.908013	2.545128
TC0100006675.hg.1	7.595893	7.677138	7.709454	7.952608	7.846816	7.883846
TC0100006681.hg.1	6.670316	6.256809	6.420175	6.488129	6.553555	6.531723
TC0100006682.hg.1	6.813552	6.370368	6.397195	6.399575	6.060799	6.324818
TC0100006683.hg.1	4.83363	4.198318	4.731652	4.751814	4.479908	5.295688
TC0100006689.hg.1	8.295835	8.085649	7.973885	7.880787	7.856978	7.813496
TC0100006695.hg.1	4.348324	4.688233	4.711031	5.13345	4.859921	4.446975
TC0100006696.hg.1	4.24927	4.731218	3.637741	4.160069	4.292436	4.069172
TC0100006698.hg.1	6.749813	6.951142	6.964232	6.960221	7.045317	7.209444
TC0100006699.hg.1	4.970744	5.542606	5.236247	5.016626	5.687972	5.687826
TC0100006707.hg.1	8.515486	8.651652	8.796228	8.791117	8.989879	9.04248
TC0100006723.hg.1	8.422606	8.503124	8.351524	8.375176	8.387427	8.379357
TC0100006725.hg.1	6.299164	6.422698	6.215016	6.534657	6.341752	6.689211
TC0100006729.hg.1	10.065473	9.972753	10.06855	10.212536	10.161656	10.240769
TC0100006739.hg.1	4.894834	4.392498	4.633938	4.230809	4.318985	4.468899
TC0100006755.hg.1	8.080153	8.235472	8.112909	6.977767	7.421256	7.657352
TC0100006761.hg.1	3.407677	3.46325	3.478583	3.186662	3.397055	3.330234
TC0100006771.hg.1	6.075913	6.363363	6.131352	6.290338	6.083231	6.405151
TC0100006773.hg.1	7.803382	7.624668	7.513928	7.636477	7.63025	7.765801
TC0100006781.hg.1	7.991981	7.892664	8.13677	7.875907	8.069999	8.049253
TC0100006784.hg.1	7.922095	7.577465	7.561632	7.383615	7.281295	7.535922
TC0100006787.hg.1	6.620644	6.219258	6.529974	6.480743	6.173473	6.348831
TC0100006801.hg.1	5.986699	6.735694	6.650127	6.85617	6.815629	6.948864
TC0100006805.hg.1	4.799904	4.975797	4.726565	4.6286	4.78584	4.459706
TC0100006806.hg.1	9.18867	9.103538	9.016702	9.41009	9.126592	9.197453
TC0100006812.hg.1	7.805132	7.910879	7.91216	8.10108	8.207397	7.98997
TC0100006818.hg.1	7.750885	7.903385	8.013121	8.12628	8.161823	8.067805
TC0100006819.hg.1	6.324717	6.291047	5.733868	5.761903	5.863526	5.989585
TC0100006822.hg.1	7.236889	7.158341	7.106701	7.462987	7.439472	7.332931
TC0100006840.hg.1	8.17522	8.360752	8.41041	8.302293	8.20626	8.459111
TC0100006849.hg.1	4.746218	4.635862	4.85689	4.035128	4.417498	4.584488
TC0100006852.hg.1	10.309059	10.114141	10.102924	10.160711	10.163642	10.022544
TC0100006857.hg.1	4.777399	4.578571	4.695735	4.65265	4.985257	4.647927
TC0100006861.hg.1	6.812543	6.804236	6.572175	6.846438	6.617175	6.746469
TC0100006862.hg.1	5.873262	5.651318	5.541007	5.506484	5.215155	5.395768
TC0100006864.hg.1	5.280387	4.88219	4.772992	4.364827	4.94394	4.879473
TC0100006865.hg.1	6.99597	7.068194	7.100291	7.182396	7.325817	7.289387
TC0100006866.hg.1	5.137699	5.352551	5.711134	4.70717	5.028266	4.5042
TC0100006874.hg.1	9.404754	9.342405	9.321588	9.542597	9.502207	9.48492
TC0100006875.hg.1	7.601664	7.808658	7.886905	7.561753	7.937597	7.766388
TC0100006876.hg.1	7.539588	7.532286	7.805093	7.52314	7.305556	7.456514
TC0100006877.hg.1	3.368812	2.748153	3.329983	3.288393	3.186063	3.262688
TC0100006880.hg.1	5.666821	5.382442	5.409791	4.654724	5.205166	4.642797
TC0100006881.hg.1	5.938425	5.333787	5.269581	4.917932	4.716376	5.338514
TC0100006884.hg.1	5.766186	5.532214	5.438001	5.506002	5.427959	5.590514
TC0100006900.hg.1	3.89267	3.606584	4.175885	3.776525	3.1512	3.753731
TC0100006903.hg.1	3.658708	3.970021	4.228965	3.671901	3.774981	3.441772
TC0100006905.hg.1	3.493664	2.631926	3.689795	3.086669	3.400541	3.493675
TC0100006906.hg.1	3.187195	3.138028	2.97383	2.987484	3.080836	3.19411
TC0100006907.hg.1	5.607506	5.447935	4.977111	5.426154	5.153741	5.513183
TC0100006908.hg.1	3.377336	3.252435	3.396086	2.796595	3.273545	3.699628
TC0100006910.hg.1	3.8992	3.463116	3.563293	3.657783	3.262088	3.620612
TC0100006912.hg.1	3.874898	3.77565	3.820438	3.61919	3.423705	3.958037
TC0100006920.hg.1	3.827652	4.00625	3.946834	3.827081	3.661418	3.550234
TC0100006922.hg.1	5.177882	4.976022	5.309355	4.575001	5.10568	5.092606
TC0100006925.hg.1	2.890033	3.219233	3.213431	3.124565	3.740208	3.110144
TC0100006926.hg.1	4.349409	3.62673	4.279769	3.463618	3.617684	3.126318
TC0100006931.hg.1	2.986265	3.246372	3.234241	3.267833	3.148068	3.346199
TC0100006937.hg.1	7.814915	8.136186	8.189131	7.739959	7.476401	7.570406
TC0100006954.hg.1	7.539298	7.532647	7.391788	7.234272	7.538534	7.543098
TC0100006977.hg.1	6.150959	6.309358	6.633391	6.504307	6.598732	6.576874
TC0100006982.hg.1	8.51845	8.428661	8.458166	8.202571	8.319455	8.327613
TC0100006983.hg.1	3.700638	4.051057	4.293048	3.346565	3.572301	3.914627
TC0100006989.hg.1	7.554689	7.698353	7.875872	8.024592	7.689923	7.651828
TC0100006991.hg.1	8.428769	8.380238	8.468493	8.491233	8.488325	8.50249
TC0100006994.hg.1	7.742475	7.592318	7.63642	7.552198	7.744509	7.601996
TC0100006997.hg.1	6.004673	6.584586	6.417276	6.295595	6.368896	6.201834
TC0100006998.hg.1	5.368885	5.3484	5.290537	5.604095	5.436425	4.663828
TC0100006999.hg.1	5.159357	4.954384	5.132597	4.693836	5.02102	4.882112
TC0100007006.hg.1	8.506404	8.559089	8.675455	8.639145	8.533429	8.394771
TC0100007017.hg.1	6.267705	5.895372	6.079607	5.194774	5.799854	5.846786
TC0100007020.hg.1	3.760914	3.91426	3.936997	4.140855	3.887317	3.968168
TC0100007038.hg.1	6.546366	6.382165	6.495124	6.575434	6.350749	6.700186
TC0100007050.hg.1	5.087026	3.881833	4.091396	3.800796	4.19183	3.684935
TC0100007063.hg.1	5.767503	5.815785	5.527534	5.780196	5.330494	5.17928
TC0100007091.hg.1	5.069056	4.810744	4.768412	5.068359	4.573967	5.17726
TC0100007102.hg.1	4.699672	4.18471	4.592005	4.246706	4.565528	4.330088
TC0100007103.hg.1	4.875391	4.198388	4.232299	4.274228	4.086304	4.159163
TC0100007105.hg.1	4.27224	4.203358	4.06039	3.978033	4.170621	3.691502
TC0100007108.hg.1	4.096432	4.261604	4.49247	4.039707	4.333631	3.653022
TC0100007117.hg.1	6.215093	6.499957	5.891864	6.121404	6.425623	6.085327
TC0100007127.hg.1	3.968913	3.211366	3.211403	3.468387	3.569254	3.463409
TC0100007136.hg.1	4.645627	4.456676	4.551227	4.440347	4.531968	3.740695
TC0100007144.hg.1	3.929896	3.79583	4.036459	4.336568	3.594663	3.394133
TC0100007147.hg.1	5.485329	5.327398	4.979512	4.716254	4.717918	4.853053
TC0100007160.hg.1	7.072358	7.234896	7.234896	7.276561	7.43282	7.438432
TC0100007162.hg.1	7.907674	7.583164	7.558925	7.742581	7.541987	7.675716
TC0100007175.hg.1	3.933324	3.915986	4.113371	3.694299	4.007916	3.80176
TC0100007184.hg.1	6.599864	6.755019	6.772676	7.1266	6.858818	6.754406
TC0100007188.hg.1	6.098039	5.442126	5.631626	5.460007	4.954014	5.119476
TC0100007191.hg.1	4.726689	4.240601	4.394395	4.521226	4.430342	4.471404
TC0100007194.hg.1	6.398752	6.415758	6.494918	6.457581	6.639307	6.646187
TC0100007199.hg.1	4.272163	4.066959	4.310393	4.131783	4.676229	4.165836
TC0100007205.hg.1	4.734338	5.125671	4.692268	4.944387	5.000072	4.535082
TC0100007206.hg.1	5.092848	4.260222	4.324137	3.654328	4.209505	4.495668
TC0100007207.hg.1	6.043468	5.415182	5.801288	5.735991	5.853371	5.822704
TC0100007240.hg.1	6.138118	5.5621	5.965851	6.094246	5.747913	6.04887
TC0100007243.hg.1	3.688952	3.657622	3.742905	4.043046	3.487451	3.976511
TC0100007254.hg.1	5.737907	6.011111	6.117315	6.030842	5.437416	5.632471
TC0100007255.hg.1	4.408343	4.47247	4.148813	4.133194	4.385966	3.379249
TC0100007261.hg.1	6.404572	5.873527	5.843329	5.725099	5.323751	5.762631
TC0100007264.hg.1	3.886992	4.489887	4.128514	3.969432	4.143044	4.052993
TC0100007268.hg.1	9.096905	9.164965	9.169501	9.24967	9.194985	9.248696
TC0100007283.hg.1	7.917058	8.036133	7.869683	8.332878	8.246911	8.320065
TC0100007288.hg.1	4.500246	4.219787	4.210594	3.808918	4.536416	3.921562
TC0100007290.hg.1	5.470022	5.122493	5.239705	4.822595	5.125442	4.872083
TC0100007291.hg.1	5.573068	4.503039	5.556111	4.470912	5.523595	5.3843
TC0100007292.hg.1	5.012588	5.102296	5.144102	4.740164	5.14007	4.959048
TC0100007295.hg.1	4.387165	4.134033	3.858463	3.890984	3.569586	3.896626
TC0100007303.hg.1	9.416709	9.147127	9.178627	9.267036	9.257523	9.153276
TC0100007305.hg.1	3.871127	3.933649	3.469141	3.590539	4.257525	4.193152
TC0100007315.hg.1	5.756176	5.996902	5.745532	5.644644	5.856905	5.834425
TC0100007326.hg.1	10.842873	11.076117	11.036061	10.846401	10.946476	10.995678
TC0100007331.hg.1	6.983268	6.426591	6.612285	6.886302	6.938697	6.834612
TC0100007333.hg.1	7.577835	7.861919	7.630254	7.624515	7.571921	7.731113
TC0100007334.hg.1	9.653522	9.615791	9.541556	9.383388	9.627072	9.65168
TC0100007344.hg.1	9.201077	9.160318	9.005776	9.286615	9.244981	9.173141
TC0100007361.hg.1	4.382066	4.574185	5.187449	5.323081	4.518025	4.342295
TC0100007365.hg.1	5.047929	4.724494	5.325394	4.867908	4.93776	4.768067
TC0100007370.hg.1	6.487115	6.565749	6.296431	6.595209	6.458618	6.562345
TC0100007372.hg.1	6.134449	6.358109	6.345081	6.1106	5.988265	6.116162
TC0100007378.hg.1	8.755807	8.61169	8.537258	8.857483	8.865519	8.846339
TC0100007396.hg.1	3.083308	3.532274	3.294611	3.423843	2.958703	3.06911
TC0100007398.hg.1	9.323739	9.576057	9.515834	9.625424	9.628295	9.665294
TC0100007403.hg.1	6.850502	6.870773	7.139797	6.949536	7.004931	6.882501
TC0100007406.hg.1	7.009674	6.846961	6.566796	7.037415	6.969048	6.996176
TC0100007412.hg.1	4.502371	3.760696	3.850342	3.982967	3.708213	3.827789
TC0100007434.hg.1	4.157449	3.672365	4.207329	4.047546	4.132941	3.977627
TC0100007439.hg.1	4.326557	5.183491	3.856369	5.000323	4.801129	4.734026
TC0100007440.hg.1	3.88165	3.671179	3.572821	3.747958	3.808428	3.704319
TC0100007442.hg.1	7.219225	7.237695	6.880693	6.994548	6.778103	7.165021
TC0100007444.hg.1	5.624904	5.289471	6.095145	5.825794	5.643066	5.643654
TC0100007445.hg.1	3.571616	3.505721	3.576666	3.495604	3.853314	3.512167
TC0100007447.hg.1	6.560036	6.70955	6.657135	6.465756	6.775065	6.820964
TC0100007449.hg.1	8.51309	8.445609	8.383582	8.363146	8.168273	8.393743
TC0100007451.hg.1	5.178503	4.507431	4.496154	4.765944	4.737625	4.183956
TC0100007457.hg.1	4.643623	4.382119	4.129931	3.820035	4.550779	4.584735
TC0100007458.hg.1	8.370541	8.473234	8.36727	8.557093	8.414115	8.51812
TC0100007463.hg.1	9.384234	9.659225	9.465774	9.425772	9.42877	9.531207
TC0100007469.hg.1	7.679647	7.826522	7.602569	7.932347	7.92944	8.184251
TC0100007471.hg.1	5.570202	5.018906	5.27086	5.320869	5.206125	5.229542
TC0100007477.hg.1	8.822253	8.853641	8.788414	8.610193	8.570436	8.74855
TC0100007481.hg.1	6.433221	6.575331	6.552677	6.641786	6.520839	6.673263
TC0100007484.hg.1	8.140277	8.203197	8.087458	7.9948	8.188534	8.014701
TC0100007486.hg.1	10.080547	10.045513	10.02921	9.840121	9.97657	9.961123
TC0100007489.hg.1	9.21562	9.088401	9.063145	8.90624	9.178312	9.290511
TC0100007493.hg.1	7.231213	6.940608	7.235097	6.880604	7.350904	7.229909
TC0100007505.hg.1	7.376948	7.239956	7.326353	7.545729	7.496195	7.517126
TC0100007507.hg.1	7.636605	7.641883	7.598551	7.672835	7.774339	7.538663
TC0100007510.hg.1	5.595973	5.805774	5.834161	5.763232	5.418644	5.569903
TC0100007512.hg.1	4.99117	5.08193	4.896112	5.090647	5.595384	4.925449
TC0100007514.hg.1	3.23406	3.022872	3.260345	3.825404	3.451882	3.32901
TC0100007529.hg.1	6.066702	6.326923	6.270148	6.579044	6.281454	6.460281
TC0100007532.hg.1	6.99738	7.221285	7.648152	7.606099	7.623987	7.625081
TC0100007538.hg.1	7.343465	7.560638	7.525486	7.520071	7.687132	7.579737
TC0100007540.hg.1	5.060493	4.055978	5.091642	4.298023	4.179925	4.165207
TC0100007542.hg.1	4.895257	5.011842	5.01127	4.596948	5.263362	4.268117
TC0100007543.hg.1	6.771587	6.645518	7.059832	6.831677	6.875163	6.916561
TC0100007550.hg.1	8.735019	8.863495	8.795329	8.659455	8.744113	8.861768
TC0100007552.hg.1	7.353937	7.272089	7.374529	7.289675	7.309701	7.116348
TC0100007555.hg.1	6.505171	6.488187	6.608119	6.810325	6.844991	6.639763
TC0100007556.hg.1	8.081258	8.656455	8.838754	8.3776	8.310877	8.465447
TC0100007559.hg.1	7.406204	7.68293	7.475875	7.73247	7.839362	7.854414
TC0100007562.hg.1	4.235903	5.227373	5.079221	4.821107	4.597528	5.027777
TC0100007564.hg.1	6.456059	6.087964	6.233334	6.270432	5.859395	6.093889
TC0100007569.hg.1	5.617105	6.252435	5.944204	6.428445	5.961947	6.247242
TC0100007570.hg.1	7.421892	7.571278	7.663399	7.611387	7.729761	7.57774
TC0100007573.hg.1	3.540845	3.851293	3.976267	3.161197	3.736495	3.996913
TC0100007574.hg.1	8.361195	8.84281	8.7454	8.463575	8.623167	8.578056
TC0100007575.hg.1	5.731373	5.899926	6.016666	5.786726	6.135675	6.053853
TC0100007584.hg.1	8.717942	8.598611	8.666817	8.849781	8.812959	8.732223
TC0100007634.hg.1	6.721614	7.1739	7.086183	7.177722	7.052682	7.063852
TC0100007638.hg.1	7.38964	7.39661	7.462276	7.896329	7.417291	7.476815
TC0100007641.hg.1	5.348705	4.90565	4.907062	4.779937	4.887543	4.670143
TC0100007645.hg.1	7.002304	6.634927	6.945351	6.87251	6.964127	6.862771
TC0100007646.hg.1	5.049059	4.953591	4.862392	5.023872	4.79573	4.518684
TC0100007659.hg.1	9.09918	9.404125	9.279929	9.279648	9.293735	9.350913
TC0100007660.hg.1	5.697852	6.277739	6.156031	6.143549	6.211542	6.074525
TC0100007662.hg.1	9.200291	9.245271	9.34421	9.474216	9.480997	9.566465
TC0100007666.hg.1	4.530842	4.299055	4.656673	4.928288	4.80039	4.923215
TC0100007668.hg.1	7.985261	8.086752	8.028675	7.952852	7.926049	7.835047
TC0100007669.hg.1	5.042817	5.026669	4.908135	4.623816	4.637557	4.402982
TC0100007670.hg.1	5.217123	5.129253	5.010944	5.225973	5.363178	4.878515
TC0100007671.hg.1	4.681428	3.881257	4.336637	4.582712	4.762303	3.994789
TC0100007672.hg.1	9.258934	9.083322	9.11046	9.261538	9.39233	9.243154
TC0100007675.hg.1	5.562868	6.079765	6.023124	5.724911	5.683619	5.453689
TC0100007676.hg.1	3.987953	3.828019	4.104016	3.259793	3.476069	3.989631
TC0100007678.hg.1	8.848671	8.929902	8.774107	9.092501	8.8419	8.966187
TC0100007690.hg.1	8.974043	9.056392	9.21399	9.276333	9.497402	9.374343
TC0100007691.hg.1	6.813167	6.527005	6.268928	6.480796	6.641441	6.562644
TC0100007693.hg.1	7.425989	7.440728	7.142781	7.567868	7.450555	7.425989
TC0100007694.hg.1	6.53986	6.934877	6.517395	5.864136	6.502294	6.605482
TC0100007698.hg.1	5.238385	5.52998	5.563733	4.571052	4.746553	4.897924
TC0100007705.hg.1	4.09202	4.090849	4.763009	5.243588	4.594377	4.469739
TC0100007716.hg.1	7.459118	7.154768	7.163421	7.336326	7.095172	7.248711
TC0100007725.hg.1	6.095632	5.546034	5.292089	5.459633	5.30554	5.347921
TC0100007734.hg.1	3.153893	3.149736	2.872904	3.123712	3.14484	2.913199
TC0100007739.hg.1	4.777339	4.739151	3.734938	4.287533	4.260255	3.870342
TC0100007745.hg.1	4.326298	3.900626	3.954171	4.14302	3.614868	4.029009
TC0100007746.hg.1	4.256404	3.783927	3.92101	3.696445	4.166656	3.882531
TC0100007747.hg.1	3.548995	3.481562	2.887997	3.647405	3.172554	3.324197
TC0100007748.hg.1	5.669549	5.903404	6.040281	5.623801	5.537328	5.68812
TC0100007760.hg.1	5.728165	5.533159	5.978596	6.120084	6.086567	6.37027
TC0100007765.hg.1	7.973312	7.942297	7.942819	8.04559	8.064915	8.117183
TC0100007777.hg.1	5.4418	5.94792	6.030226	5.872658	5.898387	5.680079
TC0100007778.hg.1	4.897348	4.765832	4.839162	4.879716	4.691996	4.44343
TC0100007784.hg.1	4.443504	4.649586	4.872417	5.024361	5.092041	5.273581
TC0100007786.hg.1	8.92631	8.954519	8.926645	8.703568	8.850343	8.888158
TC0100007789.hg.1	7.407447	7.341007	7.538465	7.614391	7.697487	7.714378
TC0100007790.hg.1	5.094707	4.417658	4.715685	4.28581	4.374183	4.165335
TC0100007791.hg.1	6.121397	5.980907	5.999513	5.991871	5.986506	6.113144
TC0100007794.hg.1	8.616901	8.290575	8.469028	7.724822	8.079682	7.949557
TC0100007798.hg.1	7.792066	8.332719	8.276612	8.377916	8.094419	8.223821
TC0100007800.hg.1	6.144596	6.397715	6.598339	6.112561	6.531006	6.287912
TC0100007813.hg.1	3.063607	3.186191	2.919724	2.894068	2.946536	3.23772
TC0100007832.hg.1	6.946455	7.01801	6.851688	6.745725	7.072884	7.030492
TC0100007838.hg.1	5.863974	5.562407	5.813748	5.973367	5.777798	5.79493
TC0100007841.hg.1	7.691425	7.558691	7.594183	7.772933	7.769285	7.769588
TC0100007845.hg.1	8.77011	8.785896	8.946955	8.611538	8.757336	8.717765
TC0100007846.hg.1	6.640398	6.540634	6.538318	6.41386	6.230579	6.447167
TC0100007858.hg.1	7.250381	7.711565	7.149947	7.759295	7.818879	7.672347
TC0100007876.hg.1	2.717873	3.145819	2.980706	3.281107	3.337035	3.625013
TC0100007884.hg.1	8.233924	8.317201	8.447158	7.867703	8.176311	8.255941
TC0100007886.hg.1	9.865606	9.941499	9.982766	10.120933	10.17924	10.278958
TC0100007898.hg.1	9.878258	9.680367	9.835989	9.743156	9.831701	9.743156
TC0100007909.hg.1	4.734168	4.707435	4.521446	4.465122	4.429952	4.149044
TC0100007910.hg.1	6.896196	6.207497	6.189884	6.031597	5.903414	6.205556
TC0100007920.hg.1	6.610256	6.389384	6.572633	6.85664	6.951518	6.932686
TC0100007922.hg.1	4.879559	5.311705	4.946307	5.224401	5.371598	5.139582
TC0100007936.hg.1	6.180187	5.916328	5.860689	5.565451	5.566318	5.942373
TC0100007940.hg.1	11.046385	10.919832	10.942245	11.097778	11.072269	10.975906
TC0100007943.hg.1	7.525558	7.499566	7.371774	7.64196	7.705456	7.704607
TC0100007948.hg.1	3.417588	3.625529	3.640566	3.410841	3.641689	3.491346
TC0100007949.hg.1	7.862164	7.804381	7.950408	8.483219	8.241809	8.236378
TC0100007954.hg.1	8.538366	8.533715	8.643803	8.752071	8.694605	8.718877
TC0100007958.hg.1	5.1442	5.419802	5.342201	5.454093	5.307063	5.452537
TC0100007961.hg.1	4.897549	5.066437	4.835413	4.959774	5.006721	4.989915
TC0100007963.hg.1	5.466305	5.849931	5.051433	5.609832	5.756678	5.380458
TC0100007964.hg.1	7.29528	7.397842	7.384243	7.454757	7.124563	7.240577
TC0100007968.hg.1	7.063694	7.748558	7.657968	7.694263	7.616068	7.87782
TC0100007971.hg.1	4.482605	4.558362	4.299806	4.528487	4.867789	4.213696
TC0100007980.hg.1	7.872241	8.098782	7.968342	8.331314	8.206748	8.047295
TC0100007991.hg.1	4.957056	5.229442	5.242837	4.624113	4.623115	4.743733
TC0100008012.hg.1	5.125989	4.714895	4.827663	4.714346	4.667809	4.654023
TC0100008017.hg.1	4.966041	4.992831	5.249754	5.443376	5.230195	5.481313
TC0100008023.hg.1	6.96586	7.281622	7.133979	7.373704	7.050312	7.363889
TC0100008025.hg.1	11.568641	11.620576	11.588146	11.833317	11.6675	11.659758
TC0100008026.hg.1	5.600708	5.09794	5.321081	6.204433	5.668475	5.592984
TC0100008033.hg.1	3.043307	3.071338	3.006639	3.515264	3.329089	3.047709
TC0100008034.hg.1	6.096826	6.059547	6.082386	6.329836	5.938054	6.14396
TC0100008052.hg.1	4.136642	3.15627	2.846564	3.012277	3.855275	3.193345
TC0100008054.hg.1	4.9418	5.185034	5.329667	5.293962	4.792416	5.235263
TC0100008055.hg.1	5.316235	5.094368	5.205989	5.066302	5.334066	4.926295
TC0100008056.hg.1	2.986433	3.328523	3.011775	2.72877	3.378648	3.14585
TC0100008057.hg.1	9.993811	9.765581	10.060786	9.832426	9.849286	9.818967
TC0100008061.hg.1	7.522619	7.565152	7.624546	7.627105	7.623019	7.638099
TC0100008066.hg.1	8.474106	8.429073	8.480857	8.452954	8.539171	8.600733
TC0100008073.hg.1	6.174253	6.693249	6.639567	7.144842	6.360654	6.998563
TC0100008075.hg.1	6.67718	7.056535	6.706599	7.295147	7.073064	7.25639
TC0100008078.hg.1	5.865134	5.97698	6.075865	5.995329	5.411857	5.720185
TC0100008079.hg.1	7.210223	6.861418	7.070159	7.074949	7.179833	7.110464
TC0100008080.hg.1	8.652504	8.640178	8.578381	8.54735	8.687569	8.647676
TC0100008081.hg.1	8.201457	8.285847	8.346902	8.170581	8.421761	8.306809
TC0100008082.hg.1	9.278563	8.97161	9.219074	9.227601	9.246292	9.227601
TC0100008084.hg.1	5.670396	4.865112	4.953445	4.946594	4.895161	5.398236
TC0100008088.hg.1	4.97214	3.965098	4.614383	4.520799	4.414252	3.863595
TC0100008090.hg.1	6.929379	6.696618	6.574255	6.659431	6.821336	7.005253
TC0100008094.hg.1	9.153637	9.387382	9.510053	9.234292	9.267505	9.4172
TC0100008100.hg.1	4.151635	4.510699	4.092198	4.114567	3.932605	3.877403
TC0100008101.hg.1	6.916753	7.229911	7.058937	7.205812	7.187074	7.283773
TC0100008102.hg.1	5.783039	5.783979	5.907857	5.662913	5.591161	5.458738
TC0100008103.hg.1	10.930532	11.056059	11.035121	10.915962	10.95436	10.99591
TC0100008105.hg.1	4.861484	5.398877	5.304862	5.120607	4.815403	4.863769
TC0100008106.hg.1	5.076049	5.01082	5.358422	4.95976	4.653689	4.780588
TC0100008114.hg.1	8.758565	8.83186	8.783572	8.688327	8.905483	8.949237
TC0100008120.hg.1	4.661233	4.957313	4.929739	5.215396	4.397099	4.922747
TC0100008121.hg.1	8.863031	8.746378	8.765376	8.809467	8.930249	8.828583
TC0100008124.hg.1	7.332572	7.058569	7.28573	7.174936	7.268684	7.245332
TC0100008126.hg.1	7.365803	7.898465	7.96605	7.74254	7.94904	7.886598
TC0100008127.hg.1	9.993483	9.880226	9.967965	9.91966	9.785058	9.930279
TC0100008129.hg.1	3.629769	3.542054	4.259728	4.195486	4.257699	4.171229
TC0100008130.hg.1	4.559108	4.792667	5.246636	4.614294	4.343863	4.614818
TC0100008132.hg.1	7.862475	8.196146	7.848879	8.194498	8.106449	8.196676
TC0100008139.hg.1	7.384452	7.402409	7.327413	6.642759	7.304857	7.402152
TC0100008145.hg.1	5.663809	6.029535	5.949153	5.949153	5.552962	5.982432
TC0100008146.hg.1	5.990664	6.18232	6.253491	5.981959	5.811915	5.870446
TC0100008150.hg.1	6.429539	6.583272	6.391932	6.459729	6.343903	6.558828
TC0100008151.hg.1	5.751348	6.33831	5.978555	5.977694	6.043385	5.875421
TC0100008152.hg.1	7.994156	8.416432	8.031631	8.026016	8.23071	8.314454
TC0100008156.hg.1	7.422334	7.539862	7.752513	8.16353	7.86024	7.824307
TC0100008158.hg.1	5.728736	5.068358	5.200219	4.7818	5.144421	5.372051
TC0100008163.hg.1	4.855769	4.17252	5.034361	5.509598	4.740511	4.463161
TC0100008170.hg.1	5.125988	5.080872	5.020138	4.851747	4.684819	4.702727
TC0100008182.hg.1	3.34767	3.129417	3.129417	3.324535	3.123953	2.956558
TC0100008183.hg.1	3.632705	3.671888	3.569844	3.531473	3.282158	4.281782
TC0100008185.hg.1	4.400783	3.489588	4.038834	4.190977	3.597243	4.073199
TC0100008190.hg.1	8.607553	8.68482	8.405696	9.046454	8.727559	8.825828
TC0100008193.hg.1	4.893761	4.641308	4.513131	4.621668	4.796149	4.49686
TC0100008194.hg.1	4.12969	4.206606	3.842209	3.833186	3.961499	3.425933
TC0100008216.hg.1	6.452394	6.426416	6.411577	6.871348	6.737536	6.670238
