ID_REF	GSM5101325	GSM5101326	GSM5101327
TC0400007293.hg.1	9.095847	7.855512	9.025755
TC0400007306.hg.1	6.582833	5.657722	6.581505
TC0400007311.hg.1	4.454265	5.361958	3.959165
TC0400007315.hg.1	3.406011	3.361815	3.188784
TC0400007330.hg.1	3.499311	4.237795	3.748224
TC0400007344.hg.1	4.836921	4.948439	5.005361
TC0400007345.hg.1	3.726028	3.879265	3.658113
TC0400007357.hg.1	8.263867	7.282654	8.272003
TC0400007360.hg.1	4.348526	4.944437	4.122144
TC0400007361.hg.1	7.121539	5.984776	7.275018
TC0400007371.hg.1	4.62906	5.504431	4.283103
TC0400007379.hg.1	3.36224	4.267228	3.134002
TC0400007399.hg.1	8.713592	7.35582	8.758741
TC0400007419.hg.1	3.752819	3.803939	3.223724
TC0400007422.hg.1	3.404732	3.625388	4.052422
TC0400007447.hg.1	9.403263	8.552507	9.453235
TC0400007455.hg.1	2.941673	3.66553	3.321538
TC0400007456.hg.1	4.197296	4.871424	3.999029
TC0400007459.hg.1	6.605289	5.303511	6.422731
TC0400007460.hg.1	4.638194	3.935812	4.835211
TC0400007466.hg.1	3.304694	3.316305	3.443721
TC0400007495.hg.1	6.243139	5.622647	6.07633
TC0400007500.hg.1	5.523116	5.271769	5.74002
TC0400007520.hg.1	3.367479	3.637929	3.003935
TC0400007534.hg.1	5.610857	6.381383	5.424228
TC0400007542.hg.1	2.947352	3.614302	3.219938
TC0400007556.hg.1	7.954687	7.133595	8.118735
TC0400007559.hg.1	6.658892	5.674023	6.607874
TC0400007572.hg.1	6.157872	5.123679	5.900031
TC0400007580.hg.1	6.663919	5.165845	6.684665
TC0400007582.hg.1	4.256561	4.047084	3.673049
TC0400007592.hg.1	10.22192	9.747125	10.190029
TC0400007593.hg.1	9.789352	8.82873	9.817827
TC0400007596.hg.1	3.102606	3.366615	2.774324
TC0400007597.hg.1	3.448515	4.050605	3.362661
TC0400007609.hg.1	6.547337	4.829178	6.95699
TC0400007617.hg.1	9.293059	8.372347	9.280803
TC0400007713.hg.1	3.09458	3.700546	3.196146
TC0400007734.hg.1	3.023215	3.163682	3.149649
TC0400007744.hg.1	7.69717	6.458802	7.626695
TC0400007749.hg.1	6.881137	5.542956	7.018848
TC0400007769.hg.1	3.13936	3.312528	3.367742
TC0400007770.hg.1	3.256181	4.706499	3.33749
TC0400007771.hg.1	3.004042	3.346423	2.913239
TC0400007772.hg.1	3.16847	3.116454	3.530695
TC0400007775.hg.1	8.227386	7.716615	8.278026
TC0400007776.hg.1	3.392102	3.905324	3.174852
TC0400007777.hg.1	3.50333	3.300828	3.314091
TC0400007779.hg.1	2.888356	2.642363	2.686969
TC0400007781.hg.1	3.036009	3.134196	3.127817
TC0400007782.hg.1	2.928758	3.100081	3.352499
TC0400007783.hg.1	3.09932	2.900613	2.956781
TC0400007784.hg.1	3.632772	3.60506	3.184389
TC0400007785.hg.1	4.386008	4.026752	3.845829
TC0400007786.hg.1	6.71829	5.771669	6.852324
TC0400007789.hg.1	4.428225	3.739941	5.05255
TC0400007799.hg.1	4.427754	3.9043	3.547374
TC0400007806.hg.1	3.379024	3.33816	3.06685
TC0400007830.hg.1	12.302244	12.138263	12.252465
TC0400007831.hg.1	9.040998	8.163526	8.931853
TC0400007832.hg.1	2.841473	3.194563	2.694707
TC0400007836.hg.1	4.677076	5.193925	4.301239
TC0400007839.hg.1	5.783959	6.808609	5.870372
TC0400007840.hg.1	4.094965	4.976108	5.201805
TC0400007848.hg.1	4.191815	3.887345	4.422571
TC0400007851.hg.1	3.334999	3.379781	2.822423
TC0400007853.hg.1	3.546732	4.096989	3.725072
TC0400007857.hg.1	3.731938	3.734454	4.112576
TC0400007868.hg.1	2.999341	3.482531	2.730482
TC0400007876.hg.1	4.617627	3.623485	4.841489
TC0400007877.hg.1	2.646736	3.846268	2.833698
TC0400007879.hg.1	10.176847	9.452566	10.162521
TC0400007880.hg.1	5.077865	4.960467	5.063265
TC0400007891.hg.1	2.788836	3.535333	3.753786
TC0400007894.hg.1	2.814317	2.826807	2.913738
TC0400007901.hg.1	3.476845	4.488421	3.812451
TC0400007913.hg.1	8.415041	7.454001	8.433529
TC0400007918.hg.1	3.294045	3.310751	3.021825
TC0400007923.hg.1	6.095455	4.959979	6.098152
TC0400007928.hg.1	8.361517	7.803504	8.396076
TC0400007933.hg.1	6.825746	6.00124	6.846773
TC0400007938.hg.1	8.33951	7.237696	8.24511
TC0400007958.hg.1	4.707498	4.778388	4.417962
TC0400007962.hg.1	3.834415	4.508539	3.557999
TC0400007978.hg.1	8.601006	7.753635	8.636566
TC0400007988.hg.1	4.927064	4.758763	4.823149
TC0400007991.hg.1	7.034178	6.074529	6.921422
TC0400008004.hg.1	5.575253	4.498282	5.532367
TC0400008007.hg.1	5.651208	5.320887	5.390213
TC0400008020.hg.1	5.832366	4.80757	5.503489
TC0400008030.hg.1	3.320035	4.33351	3.283133
TC0400008041.hg.1	3.288328	3.572787	3.46463
TC0400008043.hg.1	2.789836	2.36429	2.851979
TC0400008053.hg.1	9.100617	8.066766	9.124521
TC0400008074.hg.1	6.632724	5.792557	6.061361
TC0400008083.hg.1	4.398129	6.064104	4.460295
TC0400008084.hg.1	3.718957	4.501023	3.771235
TC0400008086.hg.1	3.083083	3.559236	2.778381
TC0400008088.hg.1	3.430384	3.784209	3.38625
TC0400008091.hg.1	9.645826	8.809272	9.725393
TC0400008093.hg.1	4.574106	4.358659	4.918825
TC0400008103.hg.1	4.121747	5.794539	4.285247
TC0400008105.hg.1	6.09772	7.624366	5.846142
TC0400008106.hg.1	2.743288	3.315779	2.86789
TC0400008119.hg.1	5.07343	4.6699	4.866967
TC0400008134.hg.1	3.707467	4.470375	3.732563
TC0400008137.hg.1	2.841998	2.793212	3.001207
TC0400008160.hg.1	3.304703	3.584106	3.514677
TC0400008165.hg.1	4.286913	4.341028	4.108448
TC0400008170.hg.1	6.692575	5.514091	6.666925
TC0400008175.hg.1	9.857574	9.29803	9.961244
TC0400008183.hg.1	3.998205	3.632639	3.994588
TC0400008195.hg.1	2.962152	3.112388	2.831216
TC0400008213.hg.1	4.680476	3.961082	5.333404
TC0400008228.hg.1	6.368623	5.137122	6.629781
TC0400008236.hg.1	3.774396	3.148821	3.330118
TC0400008237.hg.1	8.349833	7.745675	8.287454
TC0400008240.hg.1	2.888588	3.21619	2.979215
TC0400008271.hg.1	7.303515	6.384668	7.27863
TC0400008283.hg.1	4.137681	3.769559	4.037126
TC0400008284.hg.1	2.947481	3.155219	3.039416
TC0400008287.hg.1	8.227337	6.880047	8.555813
TC0400008318.hg.1	5.812564	4.926077	5.86684
TC0400008329.hg.1	6.790301	6.139878	6.868404
TC0400008331.hg.1	8.528785	7.587402	8.643183
TC0400008335.hg.1	8.828783	7.63905	8.856735
TC0400008345.hg.1	3.039618	2.983722	3.179202
TC0400008346.hg.1	3.413684	3.549322	3.459183
TC0400008347.hg.1	4.284478	5.218427	4.392629
TC0400008348.hg.1	7.65875	6.641374	7.695488
TC0400008359.hg.1	11.264308	11.2775	11.204841
TC0400008362.hg.1	8.621871	7.280883	8.728899
TC0400008376.hg.1	6.957095	6.332431	6.950044
TC0400008380.hg.1	3.425663	3.402127	3.830092
TC0400008384.hg.1	4.261434	4.413797	4.3321
TC0400008388.hg.1	6.319033	5.775136	6.357571
TC0400008389.hg.1	3.163803	3.95791	3.580179
TC0400008390.hg.1	3.261388	3.648155	2.61979
TC0400008391.hg.1	4.877044	5.722772	5.363851
TC0400008424.hg.1	7.653977	7.566834	7.637887
TC0400008427.hg.1	5.184614	4.333395	5.58252
TC0400008429.hg.1	2.788378	2.651624	2.959287
TC0400008443.hg.1	6.588656	5.478803	6.331538
TC0400008444.hg.1	3.052361	2.955912	2.864033
TC0400008450.hg.1	3.167589	3.279338	3.927352
TC0400008455.hg.1	3.992977	3.514414	3.994824
TC0400008483.hg.1	3.554549	4.170685	3.393979
TC0400008504.hg.1	3.634469	4.449036	3.530269
TC0400008534.hg.1	3.991673	5.313593	4.429183
TC0400008547.hg.1	6.809669	5.649272	7.019844
TC0400008551.hg.1	3.153945	3.494496	3.024123
TC0400008556.hg.1	3.285259	3.909981	3.162858
TC0400008557.hg.1	6.118925	5.159523	6.271751
TC0400008604.hg.1	9.003113	7.988588	8.833677
TC0400008609.hg.1	6.914377	5.654149	6.65607
TC0400008613.hg.1	3.566914	3.939101	3.98526
TC0400008616.hg.1	4.271072	5.0623	4.296915
TC0400008618.hg.1	3.855497	4.342192	3.43767
TC0400008620.hg.1	7.589525	6.683529	7.795475
TC0400008624.hg.1	2.863565	2.668165	3.385979
TC0400008628.hg.1	9.009418	8.046709	9.065138
TC0400008641.hg.1	3.872196	6.405408	4.254265
TC0400008661.hg.1	5.06699	4.524144	4.678485
TC0400008662.hg.1	2.817905	3.355329	2.887949
TC0400008663.hg.1	8.624625	7.686494	8.650641
TC0400008664.hg.1	5.975996	4.284917	5.263003
TC0400008666.hg.1	6.955987	5.486815	6.824835
TC0400008668.hg.1	7.345164	6.143022	7.392575
TC0400008680.hg.1	6.59204	5.40506	6.776886
TC0400008686.hg.1	4.510278	4.453943	4.746449
TC0400008725.hg.1	3.463705	3.696103	3.74632
TC0400008785.hg.1	6.871181	6.366807	6.877386
TC0400008803.hg.1	6.890982	6.437854	6.75691
TC0400008813.hg.1	9.143085	8.296271	9.334798
TC0400008834.hg.1	6.653801	4.928341	6.547884
TC0400008841.hg.1	7.531172	6.077442	7.261981
TC0400008854.hg.1	6.997996	6.965261	7.183984
TC0400008861.hg.1	2.752713	3.2586	3.067974
TC0400008876.hg.1	6.162789	5.408238	6.818376
TC0400008879.hg.1	7.502985	6.648802	7.724799
TC0400008882.hg.1	7.932485	6.90976	8.195489
TC0400008892.hg.1	3.411708	4.145245	3.539539
TC0400008902.hg.1	8.871876	7.945584	8.913445
TC0400008909.hg.1	5.194069	4.533003	5.141315
TC0400008912.hg.1	5.70908	5.835017	5.722949
TC0400008913.hg.1	3.801185	4.601337	3.755865
TC0400008922.hg.1	7.84133	6.861856	7.918342
TC0400008924.hg.1	3.655805	3.365577	3.750606
TC0400008934.hg.1	4.58755	6.018018	4.571929
TC0400008943.hg.1	3.328694	3.448549	3.022214
TC0400008947.hg.1	7.615831	6.88505	7.855039
TC0400008951.hg.1	5.187807	5.384835	5.096656
TC0400008956.hg.1	4.235544	5.333633	3.956321
TC0400008972.hg.1	3.086831	4.602028	3.176268
TC0400008977.hg.1	4.640499	5.962432	4.723842
TC0400008984.hg.1	11.232582	10.773429	11.30095
TC0400008985.hg.1	5.102801	5.292226	5.221116
TC0400008994.hg.1	3.387128	4.854812	3.518111
TC0400009001.hg.1	3.437431	3.048656	4.103827
TC0400009024.hg.1	6.776956	6.309973	6.846738
TC0400009029.hg.1	3.609025	4.544829	3.395089
TC0400009033.hg.1	6.473731	6.202802	6.740303
TC0400009037.hg.1	5.727258	4.841966	5.54011
TC0400009038.hg.1	4.920303	3.500774	5.107264
TC0400009048.hg.1	4.614265	5.00126	4.978394
TC0400009064.hg.1	9.535778	8.762384	9.667535
TC0400009068.hg.1	3.615036	4.263813	3.510331
TC0400009074.hg.1	2.601497	2.846606	2.605962
TC0400009080.hg.1	3.066539	4.596515	3.379346
TC0400009086.hg.1	3.250899	3.193002	2.959596
TC0400009088.hg.1	3.967575	6.067317	4.281471
TC0400009090.hg.1	2.810848	4.65575	3.484718
TC0400009109.hg.1	2.887028	3.309374	3.038794
TC0400009110.hg.1	3.086191	4.36567	3.682771
TC0400009111.hg.1	3.206191	2.841175	3.153932
TC0400009129.hg.1	2.823558	2.672869	2.815541
TC0400009132.hg.1	6.30172	5.310611	6.633066
TC0400009137.hg.1	6.089082	5.30214	6.293354
TC0400009176.hg.1	3.257334	4.373321	3.482844
TC0400009179.hg.1	6.202911	4.885415	6.05705
TC0400009182.hg.1	3.257124	2.618903	3.048102
TC0400009198.hg.1	4.229073	4.926448	4.693137
TC0400009204.hg.1	3.169059	3.344058	3.240472
TC0400009210.hg.1	3.663484	4.265028	2.956781
TC0400009217.hg.1	6.687283	4.855856	6.874292
TC0400009221.hg.1	10.234401	9.678734	10.224143
TC0400009223.hg.1	9.667008	8.645669	9.564128
TC0400009234.hg.1	3.394304	3.330916	3.294955
TC0400009253.hg.1	3.706919	4.047375	3.600065
TC0400009258.hg.1	3.609888	4.251623	2.55785
TC0400009284.hg.1	7.389199	6.389791	7.503494
TC0400009318.hg.1	3.141909	3.549805	3.92844
TC0400009322.hg.1	3.607648	3.547131	3.7263
TC0400009330.hg.1	5.597455	4.705406	5.22754
TC0400009338.hg.1	3.715108	3.881841	3.40009
TC0400009352.hg.1	4.360999	4.10467	4.342842
TC0400009376.hg.1	3.129666	4.222405	2.800751
TC0400009379.hg.1	8.392578	7.475189	8.660952
TC0400009396.hg.1	7.130698	6.254048	7.01433
TC0400009431.hg.1	3.955619	5.457744	3.636762
TC0400009450.hg.1	7.09245	6.288875	7.105954
TC0400009458.hg.1	6.031724	4.783989	5.917146
TC0400009462.hg.1	4.053477	3.537466	4.133323
TC0400009467.hg.1	8.081142	6.452143	7.900193
TC0400009503.hg.1	5.254256	4.771238	5.410944
TC0400009513.hg.1	3.146056	4.175015	3.465778
TC0400009514.hg.1	3.111611	3.216774	3.507561
TC0400009518.hg.1	9.066192	8.241501	9.165609
TC0400009519.hg.1	6.582443	5.534216	6.494984
TC0400009525.hg.1	5.800928	6.616023	5.8229
TC0400009526.hg.1	3.291835	4.076057	4.357788
TC0400009543.hg.1	3.16333	2.802019	3.225453
TC0400009551.hg.1	7.69506	6.83689	7.734892
TC0400009588.hg.1	3.212245	3.209447	3.072856
TC0400009592.hg.1	4.559126	5.301181	4.690284
TC0400009632.hg.1	7.59947	6.16968	7.770256
TC0400009642.hg.1	5.875842	6.84072	6.216997
TC0400009644.hg.1	6.521029	6.72405	6.389882
TC0400009646.hg.1	6.370744	6.621734	6.265954
TC0400009648.hg.1	6.370744	6.621734	6.265954
TC0400009652.hg.1	6.370744	6.621734	6.265954
TC0400009654.hg.1	6.370744	6.621734	6.265954
TC0400009656.hg.1	6.370744	6.621734	6.265954
TC0400009681.hg.1	6.757607	5.583408	7.118547
TC0400009684.hg.1	6.779344	5.469684	6.702374
TC0400009694.hg.1	8.187112	7.075665	8.159527
TC0400009695.hg.1	4.982662	5.74449	4.405116
TC0400009704.hg.1	6.430731	6.821276	5.973203
TC0400009708.hg.1	6.203324	6.196113	6.213847
TC0400009712.hg.1	4.5309	5.123941	4.577388
TC0400009714.hg.1	6.490853	6.860819	6.669343
TC0400009722.hg.1	6.534472	6.429843	6.559314
TC0400009723.hg.1	7.958808	7.944955	7.952852
TC0400009735.hg.1	6.678414	7.047969	6.625709
TC0400009741.hg.1	5.940072	6.014853	5.187724
TC0400009746.hg.1	7.162838	5.998596	7.120639
TC0400009747.hg.1	6.915742	6.222564	6.684461
TC0400009754.hg.1	7.361437	7.94169	7.458927
TC0400009764.hg.1	4.641417	4.801181	4.628278
TC0400009765.hg.1	7.70297	6.430941	7.90193
TC0400009766.hg.1	3.517233	4.690587	3.659627
TC0400009767.hg.1	5.767404	5.640775	5.488491
TC0400009784.hg.1	6.761258	6.933295	7.184897
TC0400009790.hg.1	7.048079	7.045788	7.349299
TC0400009791.hg.1	7.941949	7.119773	7.951938
TC0400009818.hg.1	8.677754	8.292106	8.68918
TC0400009853.hg.1	3.577344	3.657215	3.032173
TC0400009855.hg.1	5.874902	5.230627	5.486038
TC0400009856.hg.1	7.192677	6.53649	7.393294
TC0400009860.hg.1	7.031272	5.886737	7.233588
TC0400009879.hg.1	3.780538	4.067559	3.365734
TC0400009891.hg.1	2.989065	4.133036	3.164999
TC0400009892.hg.1	3.859694	5.102496	4.294787
TC0400009894.hg.1	5.077271	6.584502	5.221756
TC0400009897.hg.1	5.043839	5.232326	5.295505
TC0400009904.hg.1	3.353438	4.313037	3.366113
TC0400009919.hg.1	7.815409	6.472452	7.72261
TC0400009935.hg.1	3.825536	4.199026	3.234505
TC0400009936.hg.1	9.346866	8.623165	9.338578
TC0400009944.hg.1	3.795849	4.403644	3.242243
TC0400009953.hg.1	5.110248	5.556135	5.056607
TC0400009958.hg.1	3.808421	4.270642	3.708563
TC0400009978.hg.1	7.363091	6.29722	7.320585
TC0400009992.hg.1	6.012781	6.71211	5.945595
TC0400010024.hg.1	7.687827	6.780835	7.70698
TC0400010033.hg.1	9.576166	8.898446	9.524194
TC0400010048.hg.1	3.617687	4.278399	3.676938
TC0400010050.hg.1	3.659938	3.674847	3.622214
TC0400010058.hg.1	4.837943	6.219515	4.578299
TC0400010077.hg.1	5.461309	4.184475	5.55348
TC0400010078.hg.1	4.277359	3.593702	4.562927
TC0400010083.hg.1	5.117181	4.997935	4.536982
TC0400010085.hg.1	6.008028	6.163498	6.122092
TC0400010097.hg.1	3.260603	3.702872	3.784121
TC0400010125.hg.1	3.175689	4.200287	2.86792
TC0400010132.hg.1	6.699938	5.293735	6.642299
TC0400010141.hg.1	3.691365	3.712722	3.868256
TC0400010166.hg.1	4.678268	5.543012	5.037542
TC0400010167.hg.1	8.901894	7.984834	8.869406
TC0400010168.hg.1	8.022613	7.287061	8.170409
TC0400010171.hg.1	3.476962	2.459035	3.358189
TC0400010205.hg.1	3.372074	2.651251	2.831677
TC0400010230.hg.1	9.083661	8.647676	9.094559
TC0400010242.hg.1	7.408106	6.31687	7.394407
TC0400010251.hg.1	7.838164	6.94197	7.791538
TC0400010256.hg.1	3.231726	3.606978	3.182559
TC0400010258.hg.1	3.750117	3.203339	3.385625
TC0400010260.hg.1	5.180071	4.833393	5.597428
TC0400010282.hg.1	5.640135	6.277868	5.628756
TC0400010303.hg.1	3.719439	3.877952	3.262223
TC0400010418.hg.1	8.380077	7.670373	8.510454
TC0400010449.hg.1	3.604855	4.042784	3.791744
TC0400010453.hg.1	3.036246	3.251173	2.969211
TC0400010459.hg.1	7.150759	5.53414	7.448037
TC0400010463.hg.1	9.592865	8.86094	9.657266
TC0400010465.hg.1	10.386771	10.067894	10.377476
TC0400010470.hg.1	5.712958	6.445181	5.793795
TC0400010484.hg.1	8.63327	7.885791	8.592793
TC0400010500.hg.1	5.629117	5.794918	6.153648
TC0400010519.hg.1	8.785915	7.212383	8.753448
TC0400010529.hg.1	5.962757	5.598854	5.98498
TC0400010539.hg.1	5.027157	5.844081	5.195487
TC0400010553.hg.1	3.087772	3.222289	3.224233
TC0400010558.hg.1	3.392525	3.242424	3.798119
TC0400010576.hg.1	4.306974	5.760374	4.596298
TC0400010578.hg.1	3.171295	3.464635	3.226616
TC0400010580.hg.1	6.33733	5.229187	6.372155
TC0400010596.hg.1	3.089369	3.298177	3.261822
TC0400010598.hg.1	3.074088	2.853956	2.695256
TC0400010601.hg.1	3.266384	3.187744	2.756332
TC0400010602.hg.1	3.014384	4.238124	3.720769
TC0400010606.hg.1	5.228809	4.865648	5.618371
TC0400010609.hg.1	3.726848	5.393917	4.34065
TC0400010612.hg.1	4.771559	4.570292	4.922224
TC0400010614.hg.1	2.995516	2.995214	3.304514
TC0400010615.hg.1	3.606607	3.653689	3.649975
TC0400010618.hg.1	4.382756	4.914328	4.676252
TC0400010626.hg.1	5.874598	5.519771	6.198096
TC0400010636.hg.1	3.154645	3.342112	3.085665
TC0400010681.hg.1	2.750526	3.061337	3.011744
TC0400010682.hg.1	5.743288	4.404514	5.399253
TC0400010688.hg.1	6.212794	4.864832	6.258368
TC0400010694.hg.1	4.140027	3.698813	3.840528
TC0400010699.hg.1	7.512646	6.280561	7.568713
TC0400010704.hg.1	4.261259	3.638229	4.552139
TC0400010715.hg.1	5.001411	4.233142	5.12976
TC0400010733.hg.1	2.978656	3.313846	3.376651
TC0400010745.hg.1	5.780967	4.35769	5.22357
TC0400010749.hg.1	3.217806	3.201388	3.114064
TC0400010750.hg.1	3.59892	3.873116	3.430035
TC0400010768.hg.1	5.083774	4.651731	5.431119
TC0400010770.hg.1	8.682674	7.567526	8.712626
TC0400010772.hg.1	3.381274	2.726242	2.823544
TC0400010775.hg.1	6.242564	6.209418	5.568959
TC0400010780.hg.1	3.756939	3.928812	4.163792
TC0400010784.hg.1	7.616124	6.192551	7.5621
TC0400010785.hg.1	7.057804	6.43857	6.89483
TC0400010853.hg.1	3.012296	3.305876	3.282615
TC0400010867.hg.1	3.545718	4.162377	3.231602
TC0400010884.hg.1	5.532892	4.72324	5.387919
TC0400010886.hg.1	6.595684	6.214332	6.763632
TC0400010892.hg.1	2.872487	3.468221	3.116406
TC0400010895.hg.1	2.677241	2.653783	3.002328
TC0400010896.hg.1	2.885205	2.842172	2.526698
TC0400010898.hg.1	3.146669	3.299151	3.285446
TC0400010901.hg.1	3.571685	3.347483	2.898029
TC0400010904.hg.1	6.162446	4.367653	6.016781
TC0400010921.hg.1	7.03477	6.054615	6.954185
TC0400010925.hg.1	5.344129	4.619223	5.237817
TC0400010935.hg.1	4.761478	5.61911	4.837733
TC0400010939.hg.1	3.196825	2.997923	3.230102
TC0400010940.hg.1	2.721288	2.933403	3.034404
TC0400010944.hg.1	2.913819	3.664525	2.631114
TC0400010961.hg.1	3.267429	3.09832	3.009202
TC0400010965.hg.1	9.078197	8.352773	9.040866
TC0400010983.hg.1	2.641547	2.892798	2.819469
TC0400010989.hg.1	3.214247	3.181979	3.852425
TC0400010995.hg.1	8.854243	7.933031	8.841164
TC0400011005.hg.1	2.996683	2.574898	2.964081
TC0400011012.hg.1	5.695837	6.305845	5.407287
TC0400011013.hg.1	4.307914	4.917231	3.986573
TC0400011014.hg.1	3.410191	4.092179	3.595015
TC0400011015.hg.1	4.990168	4.805894	5.092993
TC0400011018.hg.1	5.054356	4.57002	5.040896
TC0400011027.hg.1	4.217427	5.559201	4.269129
TC0400011040.hg.1	4.877164	3.968466	5.039637
TC0400011043.hg.1	3.078836	3.04432	2.746387
TC0400011048.hg.1	2.94484	2.871279	3.290601
TC0400011052.hg.1	3.178829	4.260386	2.775485
TC0400011053.hg.1	3.287523	3.436984	3.241368
TC0400011054.hg.1	3.5503	3.789816	3.239268
TC0400011056.hg.1	6.799858	5.737842	7.323172
TC0400011057.hg.1	5.749296	5.294427	6.068439
TC0400011061.hg.1	3.772945	3.841105	3.471727
TC0400011077.hg.1	3.712554	4.016709	3.585254
TC0400011087.hg.1	9.813483	9.408405	9.821707
TC0400011108.hg.1	7.406632	6.870169	7.429574
TC0400011130.hg.1	7.664873	6.232503	7.54426
TC0400011134.hg.1	3.603166	3.753013	3.224027
TC0400011136.hg.1	3.322164	3.30922	3.099323
TC0400011144.hg.1	4.366341	4.306637	4.672475
TC0400011159.hg.1	4.267771	5.809331	4.685377
TC0400011168.hg.1	9.11494	8.641784	9.301957
TC0400011173.hg.1	10.29525	9.630142	10.141772
TC0400011175.hg.1	2.951236	4.5666	3.081175
TC0400011180.hg.1	4.299071	4.512968	4.395288
TC0400011188.hg.1	6.472024	5.137845	6.503606
TC0400011192.hg.1	8.507705	8.017913	8.49531
TC0400011202.hg.1	7.961156	7.619809	7.952718
TC0400011203.hg.1	3.599805	3.89372	3.499312
TC0400011207.hg.1	6.067237	5.304231	6.074478
TC0400011208.hg.1	6.293795	4.84496	6.346905
TC0400011217.hg.1	5.042377	5.468604	4.434905
TC0400011220.hg.1	5.823302	4.543923	5.670423
TC0400011234.hg.1	3.175955	2.861737	3.251922
TC0400011241.hg.1	4.727547	5.938582	4.723857
TC0400011253.hg.1	6.201552	5.916818	5.96224
TC0400011263.hg.1	3.550147	3.874514	3.674673
TC0400011279.hg.1	7.140113	5.723716	7.228898
TC0400011283.hg.1	5.522089	6.199999	5.892302
TC0400011291.hg.1	2.726228	3.091752	2.812314
TC0400011294.hg.1	6.627297	4.939754	6.60998
TC0400011298.hg.1	3.724905	4.310514	4.150932
TC0400011299.hg.1	4.067976	4.813413	3.601161
TC0400011313.hg.1	4.04016	6.124397	4.341355
TC0400011348.hg.1	2.916191	3.604704	3.17892
TC0400011359.hg.1	3.361894	2.787493	2.874053
TC0400011374.hg.1	3.14033	3.095009	3.475784
TC0400011383.hg.1	3.676108	4.404392	3.524045
TC0400011395.hg.1	8.183472	7.464669	8.248857
TC0400011402.hg.1	8.39205	7.423706	8.445524
TC0400011403.hg.1	7.273963	6.258452	7.26804
TC0400011405.hg.1	10.177443	9.556966	10.025124
TC0400011407.hg.1	3.148929	3.452543	3.045909
TC0400011408.hg.1	3.165103	3.372776	3.0377
TC0400011409.hg.1	4.495383	5.068185	4.267992
TC0400011411.hg.1	3.449174	3.687832	3.13521
TC0400011414.hg.1	5.960286	5.601868	5.973413
TC0400011421.hg.1	4.722161	4.021836	4.718791
TC0400011422.hg.1	6.989696	6.737128	6.955683
TC0400011424.hg.1	9.460298	8.668204	9.442738
TC0400011429.hg.1	3.698473	4.413696	3.156009
TC0400011440.hg.1	7.88343	6.3968	7.980479
TC0400011464.hg.1	6.003916	5.137023	6.055529
TC0400011466.hg.1	10.663549	10.170985	10.775067
TC0400011473.hg.1	3.314162	2.943912	3.316522
TC0400011477.hg.1	6.750989	6.080713	6.792194
TC0400011483.hg.1	2.839445	3.593635	3.025858
TC0400011486.hg.1	2.654351	3.207553	3.307102
TC0400011503.hg.1	4.85578	4.085238	5.257805
TC0400011518.hg.1	7.941697	7.176674	8.201189
TC0400011524.hg.1	6.209249	4.779914	6.3331
TC0400011529.hg.1	5.144982	5.217279	4.433022
TC0400011531.hg.1	3.755782	4.542658	3.841365
TC0400011535.hg.1	4.441104	5.363509	4.928038
TC0400011538.hg.1	8.011218	6.874075	8.006157
TC0400011548.hg.1	4.827813	5.803316	4.873274
TC0400011563.hg.1	4.368191	3.159128	3.837198
TC0400011565.hg.1	4.363625	6.28204	5.148661
TC0400011578.hg.1	6.180073	5.23965	6.321486
TC0400011579.hg.1	7.060628	5.704283	7.114829
TC0400011580.hg.1	8.892909	8.20517	8.957147
TC0400011600.hg.1	4.683357	5.275129	4.622562
TC0400011616.hg.1	3.631772	3.047685	3.441905
TC0400011618.hg.1	4.387957	5.475197	4.084269
TC0400011620.hg.1	4.388168	4.44481	5.14172
TC0400011637.hg.1	10.296391	9.895496	10.368442
TC0400011643.hg.1	7.524043	6.17779	7.910739
TC0400011650.hg.1	3.929928	4.150515	3.524604
TC0400011659.hg.1	3.044489	3.435582	3.223242
TC0400011677.hg.1	5.007488	5.049714	5.412417
TC0400011685.hg.1	4.376365	5.736423	3.957615
TC0400011695.hg.1	8.486667	7.960794	8.539161
TC0400011705.hg.1	7.486217	6.85094	7.467158
TC0400011706.hg.1	3.089892	3.064364	3.703628
TC0400011712.hg.1	2.918929	3.919359	2.962252
TC0400011721.hg.1	6.508343	5.621955	6.704653
TC0400011727.hg.1	3.705326	5.386954	3.807489
TC0400011732.hg.1	3.7959	3.333683	3.647031
TC0400011735.hg.1	3.486172	3.567017	3.187617
TC0400011738.hg.1	4.391181	5.619526	3.670041
TC0400011744.hg.1	10.233238	9.636612	10.129195
TC0400011746.hg.1	4.132838	5.121278	4.062898
TC0400011748.hg.1	9.643833	9.084526	9.746597
TC0400011749.hg.1	7.014518	6.292256	7.115946
TC0400011750.hg.1	3.631194	3.369481	3.200922
TC0400011754.hg.1	2.787726	2.775338	2.78773
TC0400011756.hg.1	3.709254	4.081789	3.293065
TC0400011791.hg.1	5.654964	4.221494	5.668384
TC0400011815.hg.1	5.795695	4.813841	5.893788
TC0400011823.hg.1	9.04682	8.127915	8.854978
TC0400011882.hg.1	4.590177	4.396915	4.34025
TC0400011916.hg.1	3.906677	6.178159	3.98096
TC0400011920.hg.1	7.978136	7.337886	8.115154
TC0400011932.hg.1	6.825256	5.957428	6.832363
TC0400011949.hg.1	5.448163	5.900509	5.039242
TC0400011957.hg.1	3.027205	4.594852	3.488627
