ID_REF	GSM4630319	GSM4630321	GSM4630328	GSM4630330
A_23_P101737	10.36097427	10.6396905	10.56284987	10.83717726
A_23_P101742	12.92328711	12.9336352	12.87850426	12.83924302
A_23_P101774	5.455028999	6.001673115	5.667445536	5.70480553
A_23_P101796	7.100128941	7.195077837	7.112344956	7.380923619
A_23_P101811	8.856008525	8.723618929	8.803816435	8.722363175
A_23_P10182	10.49290627	10.41043949	10.69816256	10.49487536
A_23_P101829	6.461330979	6.686373501	6.518510456	6.353721991
A_23_P101871	9.048865729	8.966872817	8.927631853	8.861354105
A_23_P101905	6.346722296	6.161369041	5.88852242	5.834768466
A_23_P10194	9.950603425	9.793927192	10.24465036	10.23856807
A_23_P101950	15.53655897	15.35847106	15.32750104	15.12838541
A_23_P101960	12.07607255	12.15509353	12.90354795	12.9618862
A_23_P101972	5.558143061	5.479487055	5.828435209	5.907674203
A_23_P101992	5.25704576	5.238058125	5.109886978	5.202584818
A_23_P102000	5.469500675	5.320256746	5.338038312	5.3321993
A_23_P102017	5.023631499	5.144719374	5.450404979	5.147680221
A_23_P102037	8.590121464	8.505418795	8.387838123	8.128109191
A_23_P102058	9.026037201	9.559718233	10.08050013	10.16599474
A_23_P10206	5.74637482	5.858890966	5.731391231	5.642434865
A_23_P102060	11.64286399	11.59203303	11.45433712	11.39157468
A_23_P102083	4.921736316	4.904249168	4.873387591	4.762277167
A_23_P102109	10.87615822	11.01717908	11.70805612	11.6207407
A_23_P102117	5.602797086	5.604143666	5.21620202	5.193287772
A_23_P102122	14.67904395	14.68383224	14.75726376	14.72531342
A_23_P102172	5.32574844	5.114924321	5.263536708	5.241413424
A_23_P102202	13.60540462	13.66731528	13.62342322	13.59129963
A_23_P102235	15.29326026	15.24871174	15.80833764	15.51031962
A_23_P102242	9.896483011	9.532430679	9.399323697	9.363989309
A_23_P102258	13.5855728	13.66174462	13.29076755	13.58154771
A_23_P102262	12.24844606	12.20508365	12.15711448	12.0000884
A_23_P102286	4.647499763	4.830055566	4.77391933	4.844482521
A_23_P10232	5.60095057	5.600856963	5.490868108	5.505091325
A_23_P102320	12.2551557	12.1348026	12.32453135	12.11143131
A_23_P102331	5.240192201	5.298354024	5.393340984	5.513117374
A_23_P102351	7.883224278	7.764258552	7.431073528	7.211800042
A_23_P102364	12.3537395	12.20532985	12.62268828	12.57338163
A_23_P102391	12.3458572	12.47190901	12.20380862	12.16678853
A_23_P102404	15.60877709	15.42124367	15.12488825	15.20223384
A_23_P102412	9.413207502	9.268338066	9.73643323	9.515482903
A_23_P102420	16.50335525	16.51401101	16.32335623	16.24242982
A_23_P102462	6.324767375	6.54031041	6.233445804	6.218992898
A_23_P102471	11.50605355	11.42296944	11.54537449	11.36071423
A_23_P102508	12.08127147	11.8843515	11.71447636	11.73341011
A_23_P102517	9.456998338	9.394613034	8.890330305	8.733840529
A_23_P102542	10.69116669	10.65617133	10.93280321	10.73514372
A_23_P102571	15.21245329	15.1423926	15.18401294	15.23761888
A_23_P102582	16.29023859	16.2051112	16.14626853	16.02108997
A_23_P102607	7.277977913	7.131977975	7.020416245	7.073151827
A_23_P102611	5.130626083	4.756628273	5.40625087	5.315575824
A_23_P102634	5.071264273	4.990915019	4.851270194	4.775237613
A_23_P102681	5.558143061	5.437103363	5.109886978	6.039634085
A_23_P102694	5.478677898	5.695685159	5.449248398	5.543934457
A_23_P102706	5.400569744	5.58468991	5.437103363	5.410497081
A_23_P102731	12.29239858	12.08869602	11.72083131	12.00646866
A_23_P102770	13.03745403	12.98293864	12.77656776	12.77503341
A_23_P102832	10.95468956	11.12012398	10.71986231	11.05073528
A_23_P102842	12.13527645	12.00416587	11.72311901	11.72223783
A_23_P102864	5.073062158	5.002053405	5.03212876	4.993543468
A_23_P102876	15.28267186	15.2332698	15.22778167	15.17180682
A_23_P102890	14.22067979	14.08415457	14.28255879	14.16558047
A_23_P1029	10.42529382	10.65055749	10.2716956	10.28351199
A_23_P10291	5.893331156	5.928176194	5.968156013	6.02240705
A_23_P102919	4.61953351	4.562389857	5.002833718	4.920370814
A_23_P102925	11.79530885	11.49714042	11.75749041	11.83584124
A_23_P102937	12.63990442	12.55011065	12.64089796	12.63950698
A_23_P102950	5.53008678	5.290620608	5.664586611	5.491970549
A_23_P102965	11.88126047	11.63602185	11.67481808	11.64327056
A_23_P102988	8.005807531	8.059295414	7.694439831	7.669706636
A_23_P103011	6.770819333	6.71068153	7.404709567	7.305219057
A_23_P103034	4.936210672	4.995828109	6.119617593	5.014545653
A_23_P10305	8.961182113	8.853734967	8.44638071	8.323140463
A_23_P103070	11.90029244	11.81958387	11.36617675	11.43840774
A_23_P103099	8.743471986	8.533023357	8.229979105	8.017867739
A_23_P103104	7.182976801	7.113191224	7.074843385	7.319840227
A_23_P103110	9.710033623	10.05872554	10.35426484	10.33794388
A_23_P103131	12.77545063	12.67059922	12.70191139	12.6468717
A_23_P103149	13.49753687	13.34185051	13.06207541	13.14527915
A_23_P103201	11.84879868	11.73813242	11.81521286	11.44589389
A_23_P103226	6.719835055	6.829607714	6.283692133	6.503018952
A_23_P103256	8.539981231	8.361063067	7.470827974	7.637697626
A_23_P103276	8.650709412	8.766412392	8.880783952	9.101131969
A_23_P103282	13.68205123	13.59724167	13.40757552	13.24044072
A_23_P103310	5.341889826	5.541194568	5.776861213	5.769084221
A_23_P103328	5.045818543	5.0219652	4.736474894	4.554032017
A_23_P103349	5.051780562	4.945269238	5.205031815	4.968058684
A_23_P103361	4.95400131	5.308034527	5.393439308	5.49592322
A_23_P103371	4.8862704	4.951833234	4.840845795	4.8862704
A_23_P103398	11.18708083	10.99742757	11.40761092	11.3193938
A_23_P103414	13.46467204	13.34455522	13.22343795	13.19192149
A_23_P103424	4.995828109	5.092373702	4.95958153	4.906454426
A_23_P103433	7.171388903	6.909361583	6.787100972	6.929641026
A_23_P103442	11.85953573	11.65221482	11.41511225	11.36882599
A_23_P103465	4.995828109	4.865799978	5.379064024	5.342493049
A_23_P103476	10.81573553	10.67594155	10.51630873	10.61417808
A_23_P103486	11.10314899	10.9612075	10.71583147	10.71904322
A_23_P103503	8.506106698	8.253895653	8.154642413	8.166989098
A_23_P103511	8.504812628	8.631755673	9.111300501	9.045239342
A_23_P103532	7.223914159	7.443041039	8.342404804	8.507923835
A_23_P103588	6.09042591	6.070611301	5.795721818	5.719704784
A_23_P103601	8.86196342	8.840552712	9.252496158	8.946636122
A_23_P103617	10.62127508	10.4658849	10.47125382	10.51496018
A_23_P103628	12.22633402	12.17239966	12.01344441	11.95135059
A_23_P103631	15.13134901	15.06951487	15.11544876	15.0833918
A_23_P103661	12.53664624	12.49707491	12.65071195	12.77472535
A_23_P103672	13.80476034	13.89121324	13.44472796	13.74297946
A_23_P103690	11.41694664	11.70728331	11.92459267	11.97426195
A_23_P103703	4.868074044	4.953579086	4.716331476	4.747738559
A_23_P103720	12.78079911	12.52366499	12.629615	12.61058968
A_23_P10374	11.17980976	11.21373266	11.28507755	11.28961453
A_23_P103756	9.775183798	9.825408178	9.481360701	9.670935199
A_23_P103765	4.449653515	4.439307662	4.698886925	4.769739227
A_23_P103775	6.411415845	6.279582023	6.16172953	5.950393489
A_23_P103803	5.600342422	5.31839017	4.972944553	4.929388208
A_23_P103812	6.630042488	6.625998388	7.707903692	7.256743228
A_23_P103837	11.23853509	11.20652989	10.69191444	10.9568509
A_23_P10385	11.96779995	11.79635427	11.63561275	11.64459969
A_23_P103864	8.896314061	8.804792888	9.101566645	9.119933474
A_23_P103877	4.924230888	4.994987986	5.031856666	5.051176091
A_23_P103897	5.513332736	5.601650969	5.566506576	5.657110989
A_23_P103905	11.56762353	11.45863336	11.12916834	11.08022827
A_23_P103919	12.93581411	12.91300411	12.63003651	12.7567604
A_23_P103932	5.407182935	5.371863799	5.678841819	5.776187151
A_23_P103942	12.01250498	12.18756836	12.3111426	12.60780981
A_23_P103968	10.92288733	11.03855559	10.79902126	10.85700197
A_23_P103971	4.797078144	4.852728332	4.751440213	4.744293816
A_23_P104025	9.417344245	9.269745901	9.004089453	8.812152259
A_23_P104046	11.33086978	11.02946675	11.02292791	10.71715195
A_23_P104054	12.33086028	12.31205629	11.93006678	12.02617301
A_23_P104073	6.006356335	5.697873828	5.593431406	5.834768466
A_23_P104098	6.533188477	6.562740002	6.184695495	6.491707721
A_23_P104109	10.26769952	10.04737987	9.97627036	9.981945183
A_23_P104116	15.81534725	15.69217014	15.48216526	15.53512403
A_23_P104146	10.43996807	10.30008832	10.417439	10.26948456
A_23_P104151	10.68071782	10.78280313	10.19577114	10.16957443
A_23_P104188	9.598656006	9.504511348	8.803832763	8.925032942
A_23_P104199	11.59877973	11.47578111	11.19190387	11.23644905
A_23_P104201	13.43052335	13.37033823	13.33525388	13.33908232
A_23_P104224	13.06123542	13.10383882	12.73718357	12.77217067
A_23_P1043	10.21674389	10.28050642	9.785534654	9.943558082
A_23_P104318	10.35902694	10.30343859	10.90853849	10.31916688
A_23_P104323	10.71604356	10.6694307	10.54274099	10.53842267
A_23_P104362	14.33165276	14.17762429	13.96241979	14.06504652
A_23_P104372	12.92866766	12.91127087	13.03500456	13.05401122
A_23_P104413	15.7853128	15.96448733	15.39233669	15.67011539
A_23_P10442	9.130528451	9.209459528	9.595303141	9.452675786
A_23_P104438	5.258276801	5.307751309	4.862170395	4.926333768
A_23_P104464	4.513110548	4.615807749	4.773955449	4.812278317
A_23_P104471	7.873499412	7.728070608	7.730412164	7.691774755
A_23_P104509	6.69452177	6.789415375	6.539664413	6.612120458
A_23_P104563	7.799504086	7.426049549	6.927268488	6.95816569
A_23_P10458	4.838746664	4.711454424	4.910457565	4.70455467
A_23_P104583	11.21261753	11.28816393	10.50464449	10.59312973
A_23_P104594	5.400569744	5.567046397	5.47678988	5.445404418
A_23_P104607	13.54801803	13.8415266	13.47167935	13.58649669
A_23_P104617	9.506372247	9.796633331	9.511405307	9.543336568
A_23_P10463	16.8866606	16.67736736	16.49271434	16.34598453
A_23_P104641	12.7498588	12.87927837	12.48684321	12.70570242
A_23_P104651	13.35254979	13.42554327	13.43726232	13.57981705
A_23_P104689	10.67423825	10.38775577	10.07118397	10.14136666
A_23_P104692	11.40815904	11.16500595	11.44686322	11.49738995
A_23_P104705	11.3144837	11.2732561	10.7850363	10.85330248
A_23_P104734	11.47190946	11.59844164	11.42044114	11.54175237
A_23_P104741	5.550509409	5.499583671	5.220459397	5.275831086
A_23_P104762	11.28093904	11.09987215	10.87744904	10.86376006
A_23_P104798	8.143259918	7.886812428	7.104464898	7.311204287
A_23_P104804	9.752574551	9.750970881	9.674948613	9.836627841
A_23_P104819	4.936210672	4.951833234	6.098718477	5.225259432
A_23_P104865	4.79177578	5.0219652	5.038520969	4.995828109
A_23_P104876	7.948133874	7.748261446	7.489111661	7.424509641
A_23_P104892	15.26594323	15.32081702	14.94595234	14.96688277
A_23_P104942	14.60271947	14.70089951	14.47780213	14.60458819
A_23_P10497	9.477093431	9.311963439	8.940963178	9.207388587
A_23_P104972	4.641659979	4.674506857	4.959782045	5.094516864
A_23_P104996	5.966901536	5.95247432	5.453736081	5.432643189
A_23_P105002	8.088111344	7.985760464	8.142361886	8.204930822
A_23_P105012	6.497917098	6.52399975	6.992448939	6.939281943
A_23_P105028	11.93786595	11.68438888	11.79014503	11.93036581
A_23_P105044	12.55501627	12.64763439	12.55130554	12.56665645
A_23_P10506	5.253680216	5.229074785	5.067150949	5.016532475
A_23_P105066	11.70986972	11.68935307	11.28170445	11.49255027
A_23_P105118	4.754298894	4.837794551	4.947388088	5.073777565
A_23_P105138	11.39791695	11.29780578	11.28348275	11.24447597
A_23_P105144	5.429600063	5.340116156	5.425344825	5.439738242
A_23_P10518	5.937019959	5.848639224	6.756569815	6.694232186
A_23_P105227	5.251226096	5.175201621	5.116468934	5.169142465
A_23_P105251	6.077512158	6.112250398	6.119617593	6.16974328
A_23_P105276	9.628607909	9.588428964	9.121684573	9.245038434
A_23_P105307	6.636795194	6.455178117	6.42401393	6.655102744
A_23_P105313	12.36835482	12.31101378	12.39879206	12.44750646
A_23_P105368	6.217013164	6.075300192	5.75924772	5.927998496
A_23_P105392	16.81438001	16.89614696	16.55728292	16.57934421
A_23_P105409	5.924597128	5.934459844	5.486208016	5.694395448
A_23_P10542	7.012988707	6.947774435	6.250916075	6.196218796
A_23_P105436	9.937483088	9.540756263	9.916830057	9.913312203
A_23_P105465	5.304068119	5.263406518	4.760672788	4.842215445
A_23_P105495	6.550720129	6.527371877	6.404652781	6.576097569
A_23_P105519	13.3601314	13.34483209	13.01705329	13.19260607
A_23_P105524	4.758410541	4.922946337	4.673383836	4.747111989
A_23_P105535	8.815484121	8.72486464	8.68147064	8.308441399
A_23_P105545	5.697564245	5.574624665	5.744738885	5.623933879
A_23_P105562	5.660695815	5.578279905	5.582481613	5.615337682
A_23_P105571	11.62998562	11.40503265	11.18097306	10.99514532
A_23_P10559	7.795628386	7.575881838	8.162688656	8.026314553
A_23_P105592	15.13979244	14.99200114	14.96017126	14.91089015
A_23_P1056	9.501072715	9.70712775	10.00057414	9.88838065
A_23_P105619	10.39018836	10.36614688	10.06530222	10.03038609
A_23_P105625	11.32380356	11.17785122	11.14126563	11.06801973
A_23_P105651	4.31406203	4.631243717	5.130204409	4.867435457
A_23_P105664	12.05453576	12.00659067	11.94574743	11.83590397
A_23_P105691	5.177373867	5.23496285	5.281767164	5.186461104
A_23_P105705	5.039967989	5.061887715	4.85334634	4.944674798
A_23_P105730	6.434687902	6.084985015	6.089455342	6.12836696
A_23_P105747	8.745081932	8.76862931	8.525509375	8.477006445
A_23_P105794	5.299086176	5.040452397	5.200649838	5.200816334
A_23_P105833	8.865264483	8.863540905	8.677838752	8.708001233
A_23_P105862	10.49400344	10.352525	10.16712782	10.28143282
A_23_P105873	5.820939605	5.636019695	5.103498822	5.094344017
A_23_P105900	14.04018828	14.02533514	13.73477553	13.61835369
A_23_P10591	10.8359281	10.92741633	11.08836817	10.96952989
A_23_P105923	6.302092321	6.046926044	5.983736928	5.913669693
A_23_P105957	12.48079317	12.68897678	12.60925842	12.76419588
A_23_P105963	5.220047705	5.075165213	5.168210939	5.016185593
A_23_P105973	5.564024539	5.491997107	5.126637006	5.214231303
A_23_P106002	13.69577734	13.66538682	13.70917635	13.58842675
A_23_P106016	10.25254974	10.07862277	9.916668709	9.85319642
A_23_P106024	6.61517991	6.530658206	6.565170098	6.535797793
A_23_P106042	4.48054076	4.669552075	4.888301558	5.014545653
A_23_P106056	15.35640508	15.16742006	14.90621111	14.81743317
A_23_P106069	5.602120255	5.116833191	5.179548132	5.145987078
A_23_P106080	5.076427898	5.14258763	5.47678988	5.479487055
A_23_P106103	5.162072857	5.298221026	5.053285906	5.042515799
A_23_P106117	4.777256591	4.922137664	5.026077488	4.99675259
A_23_P106127	11.853616	11.61076249	11.81039495	11.68451809
A_23_P106145	10.48019393	10.33753126	10.35022179	10.0688618
A_23_P106158	8.043076158	7.973818624	7.682325503	7.529676791
A_23_P106174	7.140737062	6.984315133	6.868196148	6.685789717
A_23_P106194	7.150924482	7.34162347	7.54666375	7.26122613
A_23_P106204	9.18087081	9.197501595	9.086941445	9.09729501
A_23_P106236	5.375848598	5.349403855	4.80693416	4.801503432
A_23_P106241	10.29828433	10.29588678	10.38295095	10.2397318
A_23_P106258	6.277506214	6.214142907	6.062300155	6.22623745
A_23_P106299	15.33863887	15.42405114	15.32263645	15.32724384
A_23_P106362	5.404983512	5.367751348	4.882417504	5.005964943
A_23_P106371	6.336716574	6.54031041	6.92470482	7.275846061
A_23_P106389	5.786139208	5.571419312	5.547161109	5.741587468
A_23_P106391	7.894354443	7.878933922	7.972745158	7.824001247
A_23_P106405	4.845466759	4.398427764	4.846862611	4.878028414
A_23_P106433	11.53208122	11.33334958	11.55181352	11.47054798
A_23_P106463	11.15875501	11.10510659	11.30090073	11.29247979
A_23_P10647	4.729790544	4.718721682	4.870108219	4.793064193
A_23_P106481	13.39221289	13.29480438	12.9620106	12.89639823
A_23_P106505	9.700790788	9.715441847	9.576204292	9.559157318
A_23_P106544	14.16289237	14.22164185	14.02457661	13.97881034
A_23_P106562	9.226089252	9.171988044	8.954775787	8.963592412
A_23_P106602	5.709339249	5.590339722	5.060813881	5.167669456
A_23_P106617	4.886739342	4.989690454	4.858019467	4.970039201
A_23_P106633	12.38305894	12.33363535	12.53989432	12.52968438
A_23_P106656	5.161186239	5.551749726	4.910457565	5.161186239
A_23_P106661	7.422591758	7.304351531	7.875818111	7.827455123
A_23_P106675	5.679683583	5.632988028	5.618412484	5.58898061
A_23_P106682	9.078440569	8.964349184	9.626808717	9.326297871
A_23_P106694	12.29800029	12.47659626	12.36784451	12.51216208
A_23_P106708	18.36131196	18.20315655	18.5020428	18.56992663
A_23_P106720	8.729873116	8.549268445	8.200343311	8.181003621
A_23_P106727	10.29260495	10.16131122	10.00593737	10.11103891
A_23_P106737	10.52304754	10.38262396	10.48133113	10.49650525
A_23_P106741	14.61385952	14.61204771	14.63480395	14.59599635
A_23_P106761	7.491947388	7.776647517	8.020003546	7.943682644
A_23_P106773	11.04972583	11.13292128	11.80059173	11.74898227
A_23_P106798	9.486694713	9.390691976	8.886707673	8.860576774
A_23_P106806	5.58343679	5.329097212	5.421759589	5.342493049
A_23_P106822	12.17216613	12.23538035	12.02990191	12.1816567
A_23_P106835	9.663431598	9.567178889	9.483298696	9.488359846
A_23_P106844	17.50830862	17.39694539	16.69869663	16.87264121
A_23_P10685	14.01116093	13.92725243	13.70611277	13.9207358
A_23_P106859	13.88974565	13.76540219	13.79137549	13.74484537
A_23_P106874	5.656283455	5.801352921	5.775255432	5.925732698
A_23_P106887	13.00151843	13.02760681	12.9890914	13.00707756
A_23_P106898	6.534872176	6.629515214	6.667482561	6.622579843
A_23_P106906	7.714469449	7.501101507	6.493710276	6.925941261
A_23_P106922	9.237088671	9.499371084	9.781379001	9.685462951
A_23_P106933	5.841807689	5.693047443	5.461147175	5.50160023
A_23_P106973	16.64935809	16.62252857	16.5511146	16.49652938
A_23_P106998	12.39082854	12.20290255	11.85208544	11.67058436
A_23_P107036	13.38204426	13.28998306	13.24620803	13.31907776
A_23_P107051	7.798413032	8.005105749	7.799492736	7.994773538
A_23_P107073	13.11052941	13.16336653	12.97264915	13.06634699
A_23_P107102	5.131030773	5.337339765	5.115985936	4.979315993
A_23_P107116	7.493391613	7.295524805	7.932345585	7.643078559
A_23_P107132	5.237165433	5.219763512	4.885825555	4.869633634
A_23_P107166	6.961344711	7.064869542	6.861491401	6.753095464
A_23_P107173	4.992399182	4.794655623	5.259717745	5.105279324
A_23_P1072	15.9877218	15.9512181	15.61188666	15.50158555
A_23_P107211	10.581532	10.52256031	10.09871791	10.07303332
A_23_P107247	7.849609007	7.656955826	7.359303857	7.659633941
A_23_P107283	4.586920721	4.645736132	4.888301558	4.819715769
A_23_P107307	7.171503069	7.303888169	8.014667342	8.105206269
A_23_P107313	11.64962636	11.52716709	11.39465879	11.20820342
A_23_P107322	7.73662245	7.891222298	7.972449111	8.375633616
A_23_P107336	4.688325748	4.780883886	5.145987078	5.014545653
A_23_P107412	15.3739432	15.38442265	14.902209	15.10143262
A_23_P107421	16.43197075	16.47292268	16.45464455	16.33433278
A_23_P10743	4.8862704	4.798271664	5.130626083	5.014545653
A_23_P107432	4.936210672	5.19275696	4.910457565	4.49394177
A_23_P107454	4.949144656	5.591008029	5.563143624	5.518142398
A_23_P107465	6.089920361	6.292154694	6.050558249	6.246964095
A_23_P107483	4.765495752	4.975909773	5.828435209	5.683909703
A_23_P107513	10.11739697	10.16238829	10.17972824	10.06553907
A_23_P107587	10.66666078	10.7896699	10.61699849	10.62782654
A_23_P107612	5.594686541	5.541495462	5.157590663	5.234011677
A_23_P107623	5.006294078	4.939313281	4.817738686	4.847455358
A_23_P107644	15.70199953	15.54094536	15.57922059	15.47996046
A_23_P107653	15.37040363	15.31627707	15.0153083	15.15818521
A_23_P107661	11.44696012	11.98725339	11.73417653	11.98897727
A_23_P107684	9.48077189	9.522563743	9.089371288	9.375110257
A_23_P107693	8.356876734	8.229987513	7.706679872	7.698885543
A_23_P107724	9.030286682	9.043178453	8.816044363	8.856375786
A_23_P107735	11.40815904	11.56917884	11.59615641	11.92104721
A_23_P107744	5.134320467	5.196610013	5.272151251	5.223556162
A_23_P107775	4.8862704	5.374724141	5.379064024	5.400569744
A_23_P107795	14.39242192	14.33289573	14.31780744	14.3237113
A_23_P107801	9.273191665	9.202305716	9.303427103	9.385303613
A_23_P10785	8.266006504	7.915581206	7.890111306	7.809362981
A_23_P107855	9.40001505	9.431304532	9.052203749	9.393460388
A_23_P107933	9.235095004	9.274842315	9.093173502	9.209583571
A_23_P107963	6.357024707	6.230460707	6.427570841	6.316359529
A_23_P107981	7.237123243	5.0219652	5.038520969	5.078208382
A_23_P107994	13.76826094	13.77505201	13.32540374	13.65585576
A_23_P108028	10.65740271	10.64248178	10.70083529	10.69410838
A_23_P108075	13.15235603	13.38002573	13.80592765	13.68248616
