ID_REF	GSM5226511	GSM5226512	GSM5226513	GSM5226514	GSM5226515	GSM5226516
146089	0.197456993	0.282592862	0.487597449	0.221350078	0.117147708	0.148249828
146090	3.032161556	0.400582666	1.902197023	1.434850863	1.691001698	2.300617708
146091	0.089753179	0.007283321	0.197023388	0.021978022		0.112560055
146092						
146093	0.026925954					
146094						
146095						
146096						
146097	0.157068063	0.19227968	0.087880936	0.142857143	0.191850594	0.135895676
146098	0.248317128	0.020393299				
146099	0.014958863		0.009922041			
146100	0.152580404	0.253459578	0.059532247	0.150706436	0.376910017	0.144131778
146101	0.05684368					
146102	1.672400898	1.627093955	0.598157335	1.398744113	1.016977929	0.462594372
146103	0.201944652	0.348142753	0.077958894	0.417582418	0.365025467	0.214138641
146104	0.004487659					
146105	0.005983545	0.055353241		0.023547881		0.008236102
146106	0.049364248		0.005669738			
146107	0.017950636		0.253720765			
146108						
146109						
146110						
146111	0.029917726		0.007087172			
146112	0.049364248			0.006279435		
146113	0.077786088	0.040786599	0.042523033	0.014128728		0.061770762
146114	0.101720269	0.100509832	0.094968108	0.045525903	0.039049236	0.041180508
146115	0.106207928	0.202476329	0.090715804	0.215070644	0.317487267	0.112560055
146116	0.010471204					
146117	1.175766642	0.369992717	0.385542169	0.491365777	0.947368421	0.708304736
146118	0.173522812	0.329206118	0.080793763	0.285714286	0.397283531	0.188057653
146119	0.139117427	0.132556446	0.036853296	0.367346939	0.36672326	0.072752231
146120	49.76514585	46.42243263	25.1438696	55.84615385	51.50764007	43.08579272
146121	0.230366492	0.279679534	0.219702339	0.215070644	0.205432937	0.303363075
146122	0.022438295					
146123			0.014174344			
146124						
146125	0.269259536	0.052439913	0.019844082	0.078492936	0.030560272	0.039807824
146126	0.008975318					
146127	0.031413613					
146128	0.089753179	0.122359796	0.022678951	0.136577708	0.23089983	0.061770762
146129						
146130	0.005983545					
146131	0.104712042	0.050983248	0.015591779	0.042386185	0.050933786	0.020590254
146132						
146133	0.020942408					
146134	0.465220643					
146135					0.005093379	0.032944406
146136	0.067314884	0.053896577	0.031183558		0.062818336	
146137	0.059835453	0.090313183	0.026931254	0.023547881	0.137521222	0.089224434
146138	0.026925954					
146139						
146140	0.11368736	0.168973052	0.059532247	0.233908948	0.283531409	0.104323953
146142	0.013462977					
146143	0.022438295					
146144	0.05684368		0.018426648		0.039049236	
146145	0.362004488	0.506919155	0.521615875	0.227629513	0.319185059	0.540837337
146146	15.21166791	4.565185725	5.82140326	5.031397174	4.679117148	5.698009609
146147	11.38967838	14.71376548	14.58114812	10.97174254	18.02886248	16.05902539
146148	0.005983545					
146149						
146150	0.025430067					
146151						
146152	0.016454749					
146153						
146154	0.06881077	0.173343044	0.581148122	0.177394035		0.152367879
146155	43.6065819	56.95557174	24.45783133	43.86028257	56.26994907	61.13246397
146156	0.107703815	0.042243263	0.1275691	0.202511774	0.028862479	0.094715168
146157						
146158	4.041884817	7.064821559	11.73493976	4.985871272	6.889643463	3.684282773
146159	0.08526552	0.029133285	0.039688164	0.167974882	0.083191851	0.042553191
146160	0.107703815	0.013109978	0.034018427	0.087912088	0.081494058	0.059025395
146161	0.306656694	0.457392571	0.309000709	0.660910518	0.404074703	0.301990391
146162	1.651458489	0.235979607	0.092133239	0.302982732	0.269949066	0.135895676
146163	0.623784592	0.887108521	0.384124734	0.623233909	0.517826825	0.384351407
146164	1.050112191	1.500364166	1.749114103	0.885400314	1.507640068	1.527796843
146165	0.076290202					
146166						
146167	0.302169035		0.009922041	0.037676609	0.008488964	0.016472203
146168	0.025430067					
146169	0.073298429					
146170						
146171						
146172	2.852655198	1.863073562	0.660524451	0.549450549	4.016977929	1.265614276
146173						
146175	0.083769634	0.072833212	0.008504607	0.106750392	0.056027165	0.056280027
146176	1.246073298		0.069454288	0.244897959		0.005490734
146177	0.011967091		0.001417434			
146178	0.035901272					
146179	0.173522812	0.032046613				
146180	0.402393418	0.032046613	0.240963855	0.229199372	0.073005093	0.140013727
146181						
146182	1.42408377	0.240349599	0.330262225	0.525902669	0.606112054	0.319835278
146183						
146184						
146185	0.276738968	0.483612527	0.324592488	0.064364207	0.297113752	0.334934798
146186	3.551234106		0.031183558	0.257456829		0.006863418
146187	0.109199701		0.007087172	0.070643642		
146188	53.17127898	26.30881282	19.90077959	47.45054945	32.96604414	30.28002745
146189	0.181002244	0.18208303	0.100637845	0.409733124		0.14138641
146190						
146191						
146192	0.001495886					
146193						
146194	0.007479432			0.003139717		
146195	0.008975318					
146196	4.984293194	7.226511289	4.334514529	6.133437991	5.631578947	8.260809883
146197	16.18997756	24.36562272	10.43231751	10.96389325	11.48047538	22.77419355
146198	0.136125654		0.032600992	0.051805338		0.03431709
146199	0.050860135					
146200	2.792819746	0.094683176	0.218284904	0.547880691	0.120543294	
146201						
146202						
146204	0.074794316	0.034959942	0.022678951	0.065934066	0.071307301	0.039807824
146206	0.047868362					
146207						
146209						
146210	0.013462977		0.056697378			
146212	0.052356021					
146218	0.197456993	0.689002185	0.248051028	0.301412873	0.368421053	0.295126973
146219	0.005983545		0.004252303	0.003139717		0.001372684
146220	0.106207928	0.034959942	0.005669738	0.051805338	0.154499151	0.009608785
146221	0.074794316		0.024096386	0.094191523		0.004118051
146222	0.083769634	0.064093227	0.019844082	0.059654631		0.017844887
146223	0.97382199	0.247632921	0.151665485	0.447409733	0.490662139	0.096087852
147162						
147165	0.092744951	0.030589949	0.005669738	0.081632653	0.154499151	0.042553191
147186	0.02842184	0.016023307	0.011339476		0.028862479	
147187						
147193						
147195						
147198						
147199	0.008975318					
147203	0.152580404		0.049610206	0.161695447	0.101867572	0.052161977
147262						
147268	0.004487659					
147276						
147280		0.061179898	0.147413182			
147283	0.065818998	0.064093227	0.092133239	0.108320251	0.134125637	0.026080988
147311	0.055347794	0.087399854	0.011339476		0.115449915	
147314						
147318	0.025430067		0.001417434			0.009608785
147334	0.11368736	0.065549891	0.031183558	0.142857143	0.146010187	0.038435141
147360	0.011967091					
147366	0.091249065	0.091769847	0.015591779	0.070643642	0.084889643	0.010981469
147376	0.001495886		0.008504607			
147386	0.002991773					
147389						
147415	0.058339566	0.005826657	0.018426648			
147419						
147469	0.035901272					
147486	0.04038893	0.011653314		0.047095761	0.005093379	
147493	0.031413613		0.001417434			0.005490734
147501	0.016454749					
147506	0.058339566			0.006279435		
147508	0.025430067					
147509	0.013462977					
147510						
147511						
147512						
147513	0.037397158					
147514						
147516						
147523	0.005983545		0.001417434			
147530	0.014958863		0.034018427			
147532	192.3066567	116.1019665	73.72076541	125.0675039	211.4770798	128.2827728
147535						
147536	0.02842184		0.001417434			
147537						
147539	0.010471204					
147540						
147543						
147544	0.017950636					
147545						
147554	0.032909499					
147555	0.025430067					
147556	0.071802543	0.024763292	0.001417434	0.001569859		
147558	0.065818998		0.008504607	0.028257457		0.005490734
147562						
147564	0.001495886					
147569						
147570			0.053862509			
147572						
147576	0.191473448	0.423889294	0.107725018	0.558869702	0.672325976	0.300617708
147584	0.019446522					
147588	0.128646223				0.006791171	
147589	0.025430067					
147591	0.044876589					
147592	0.192969334	0.428259286	0.106307583	0.387755102	0.58573854	0.219629375
147595	0.513089005	0.549162418	0.53579022	0.613814757	0.604414261	0.459849005
147596						
147599						
147600	0.513089005	0.891478514	0.470588235	0.30455259	0.651952462	0.678105697
147601						
147602						
147603	0.041884817					
147604	12.25729245	11.40713765	11.76045358	15.59340659	24.11205433	23.56897735
147606	0.007479432					
147608	0.058339566					
147610						
147611	0.022438295					
147612				0.004709576		
147613	0.038893044					
147616						
147617						
147618						
147621	0.008975318		0.021261517			
147623						
147625						
147627	0.032909499					
147629	7.489902767	22.20830299	4.197023388	4.010989011	29.05942275	7.379547014
147631	1.600598355	1.736343773	1.421686747	1.288854003	1.718166384	1.758407687
147632	0.061331339	0.014566642				
147633						
147634						
147636	0.05684368		0.009922041			
147638	0.050860135					
147640						
147649	0.002991773					
147651						
147652						
147654			0.083628632			
147655	6.589379207	13.39402768	9.978738483	8.71899529	15.45500849	10.00411805
147660						
147662	1.204188482	1.542607429	2.087880936	1.803767661	1.701188455	1.600549073
147664						
147666						
147667	0.005983545		0.001417434			
147669						
147670						
147671	0.074794316	0.05826657	0.048192771			0.086479067
147673						
147679	0.065818998					
147680	0.329094989	0.080116533	0.26789511	0.078492936	0.073005093	0.256691833
147682	0.516080778	0.872541879	0.476257973	0.613814757	0.558573854	0.746739876
147683						
147684						
147688	0.014958863					
147691	0.741959611	0.946831755	1.57902197	0.466248038	0.59762309	0.48455731
147693	0.082273747		0.001417434			
147694						
147695	0.62079282	0.658412236	0.746987952	0.521193093	1.26655348	1.113246397
