ID_REF	GSM3211361	GSM3211362	GSM3211363
hsa-miR-302a-3p	-2.868	-3.2535	-3.4279
hsa-miR-302a-5p	-2.868	-3.2535	-3.4279
hsa-miR-302b-3p	-2.868	-3.2535	-3.4279
hsa-miR-302b-5p	-2.868	-3.2535	-3.4279
hsa-miR-302c-3p	-2.868	-3.2535	-3.4279
hsa-miR-302c-5p	-2.868	-3.2535	-3.4279
hsa-miR-302d-3p	-2.868	-3.2535	-3.4279
hsa-miR-302d-5p	-2.868	-3.2535	-3.4279
hsa-miR-302e	-2.868	-3.2535	-3.4279
hsa-miR-302f	-2.868	-3.2535	-3.4279
hsa-miR-3064-3p	-2.868	-3.2535	-3.4279
hsa-miR-3064-5p	-2.868	-3.2535	-3.4279
hsa-miR-3065-3p	-2.868	-3.2535	-3.4279
hsa-miR-3065-5p	-2.868	-3.2535	-3.4279
hsa-miR-3074-3p	-2.868	-3.2535	-3.4279
hsa-miR-3074-5p	-2.868	-3.2535	-3.4279
hsa-miR-30a-3p	0.6162	-3.2535	0.8967
hsa-miR-30a-5p	4.4677	3.9119	4.3655
hsa-miR-30b-3p	-2.868	-3.2535	-0.0989
hsa-miR-30b-5p	2.8558	2.1376	2.8784
hsa-miR-30c-1-3p	-2.868	0.6842	0.6264
hsa-miR-30c-2-3p	-2.868	-3.2535	-3.4279
hsa-miR-30c-5p	3.3118	2.5503	3.1044
hsa-miR-30d-3p	-2.868	-3.2535	-3.4279
hsa-miR-30d-5p	3.2798	2.5093	2.9998
hsa-miR-30e-3p	-2.868	-3.2535	-3.4279
hsa-miR-30e-5p	1.4383	0.5888	1.6048
hsa-miR-31-3p	-2.868	-3.2535	-3.4279
hsa-miR-31-5p	-2.868	-3.2535	-3.4279
hsa-miR-3115	-2.868	-3.2535	-3.4279
hsa-miR-3116	-2.868	-3.2535	-3.4279
hsa-miR-3117-3p	-2.868	-3.2535	-3.4279
hsa-miR-3117-5p	-2.868	-3.2535	-3.4279
hsa-miR-3118	-2.868	-3.2535	-3.4279
hsa-miR-3119	-2.868	-3.2535	-3.4279
hsa-miR-3120-3p	-2.868	-3.2535	-3.4279
hsa-miR-3120-5p	-2.868	-3.2535	-3.4279
hsa-miR-3121-3p	-2.868	-3.2535	-3.4279
hsa-miR-3121-5p	-2.868	-3.2535	-3.4279
hsa-miR-3122	-2.868	-3.2535	-3.4279
hsa-miR-3123	-2.868	-3.2535	-3.4279
hsa-miR-3124-3p	-2.868	-3.2535	-3.4279
hsa-miR-3124-5p	1.3549	0.6587	1.1929
hsa-miR-3125	-2.868	-3.2535	-0.1059
hsa-miR-3126-3p	-2.868	-3.2535	-3.4279
hsa-miR-3126-5p	-2.868	-3.2535	-3.4279
hsa-miR-3127-3p	-2.868	-3.2535	-3.4279
hsa-miR-3127-5p	0.4539	1.2476	1.8628
hsa-miR-3128	-2.868	-3.2535	-3.4279
hsa-miR-3129-3p	-2.868	-3.2535	-3.4279
hsa-miR-3129-5p	-2.868	-3.2535	-3.4279
hsa-miR-3130-3p	-2.868	-3.2535	-3.4279
hsa-miR-3130-5p	-2.868	-3.2535	-3.4279
hsa-miR-3131	-2.868	-3.2535	-3.4279
hsa-miR-3132	1.6713	0.0684	1.0902
hsa-miR-3133	-2.868	-3.2535	-3.4279
hsa-miR-3134	-2.868	-3.2535	-3.4279
hsa-miR-3135a	-2.868	-3.2535	-3.4279
hsa-miR-3135b	3.3905	3.5404	4.3346
hsa-miR-3136-3p	-2.868	-3.2535	-3.4279
hsa-miR-3136-5p	-2.868	-3.2535	-3.4279
hsa-miR-3137	-2.868	2.4005	1.8116
hsa-miR-3138	1.3374	2.8611	2.8513
hsa-miR-3139	-2.868	-3.2535	-3.4279
hsa-miR-3140-3p	-2.868	-3.2535	-3.4279
hsa-miR-3140-5p	-2.868	-3.2535	-3.4279
hsa-miR-3141	2.7366	3.3872	3.9979
hsa-miR-3142	-2.868	-3.2535	-3.4279
hsa-miR-3143	-2.868	-3.2535	-3.4279
hsa-miR-3144-3p	-2.868	-3.2535	-3.4279
hsa-miR-3144-5p	-2.868	-3.2535	-3.4279
hsa-miR-3145-3p	-2.868	-3.2535	-3.4279
hsa-miR-3145-5p	-2.868	-3.2535	-3.4279
hsa-miR-3146	-2.868	-3.2535	-3.4279
hsa-miR-3147	-2.868	-3.2535	-3.4279
hsa-miR-3148	-2.868	1.3789	1.0098
hsa-miR-3149	1.8773	2.6313	2.0154
hsa-miR-3150a-3p	-2.868	-3.2535	-3.4279
hsa-miR-3150a-5p	-2.868	-3.2535	-3.4279
hsa-miR-3150b-3p	-2.868	-3.2535	-3.4279
hsa-miR-3150b-5p	-2.868	-3.2535	-0.1059
hsa-miR-3151-3p	0.4539	0.0684	-0.1059
hsa-miR-3151-5p	-2.868	-3.2535	-3.4279
hsa-miR-3152-3p	4.186	3.5704	3.9071
hsa-miR-3152-5p	-2.868	-3.2535	-3.4279
hsa-miR-3153	-2.868	-3.2535	-3.4279
hsa-miR-3154	-2.868	-3.2535	-3.4279
hsa-miR-3155a	-2.868	-3.2535	-3.4279
hsa-miR-3155b	-2.868	-3.2535	-3.4279
hsa-miR-3156-3p	-2.868	-3.2535	-3.4279
hsa-miR-3156-5p	1.3959	1.0392	2.1543
hsa-miR-3157-3p	-2.868	-3.2535	-3.4279
hsa-miR-3157-5p	-2.868	-3.2535	-3.4279
hsa-miR-3158-3p	-2.868	-3.2535	-3.4279
hsa-miR-3158-5p	-2.868	-3.2535	0.4198
hsa-miR-3159	-2.868	-3.2535	-3.4279
hsa-miR-3160-3p	-2.868	-3.2535	-3.4279
hsa-miR-3160-5p	-2.868	-3.2535	-3.4279
hsa-miR-3161	-2.868	-3.2535	-3.4279
hsa-miR-3162-3p	2.8578	2.4961	2.2524
hsa-miR-3162-5p	5.3057	6.4538	6.3798
hsa-miR-3163	-2.868	-3.2535	-3.4279
hsa-miR-3164	-2.868	-3.2535	-3.4279
hsa-miR-3165	-2.868	-3.2535	-3.4279
hsa-miR-3166	-2.868	-3.2535	-3.4279
hsa-miR-3167	-2.868	-3.2535	-3.4279
hsa-miR-3168	-2.868	-3.2535	-3.4279
hsa-miR-3169	-2.868	-3.2535	-3.4279
hsa-miR-3170	-2.868	-3.2535	-3.4279
hsa-miR-3171	-2.868	-3.2535	-3.4279
hsa-miR-3173-3p	-2.868	-3.2535	-3.4279
hsa-miR-3173-5p	-2.868	-3.2535	-3.4279
hsa-miR-3174	-2.868	-3.2535	-3.4279
hsa-miR-3175	-2.868	-3.2535	-3.4279
hsa-miR-3176	-2.868	-3.2535	-3.4279
hsa-miR-3177-3p	-2.868	-3.2535	-3.4279
hsa-miR-3177-5p	-2.868	-3.2535	-3.4279
hsa-miR-3178	-2.868	-3.2535	-3.4279
hsa-miR-3179	-2.868	-3.2535	-3.4279
hsa-miR-3180	-2.868	-3.2535	-3.4279
hsa-miR-3180-3p	-2.868	-3.2535	-3.4279
hsa-miR-3180-5p	0.9817	0.2539	0.2078
hsa-miR-3181	-2.868	-3.2535	-3.4279
hsa-miR-3182	-2.868	-3.2535	-3.4279
hsa-miR-3183	-2.868	-3.2535	-3.4279
hsa-miR-3184-3p	-2.868	-3.2535	-3.4279
hsa-miR-3184-5p	-2.868	-3.2535	-3.4279
hsa-miR-3185	-2.868	-3.2535	-3.4279
hsa-miR-3186-3p	0.4539	0.3431	0.2559
hsa-miR-3186-5p	-2.868	-3.2535	-3.4279
hsa-miR-3187-3p	-2.868	-3.2535	-3.4279
hsa-miR-3187-5p	-2.868	-3.2535	-3.4279
hsa-miR-3188	-2.868	-3.2535	1.3607
hsa-miR-3189-3p	-2.868	-3.2535	-3.4279
hsa-miR-3189-5p	-2.868	-3.2535	-3.4279
hsa-miR-3190-3p	-2.868	-3.2535	-3.4279
hsa-miR-3190-5p	-2.868	-3.2535	-3.4279
hsa-miR-3191-3p	-2.868	-3.2535	-3.4279
hsa-miR-3191-5p	-2.868	-3.2535	-3.4279
hsa-miR-3192-3p	-2.868	-3.2535	-3.4279
hsa-miR-3192-5p	-2.868	-3.2535	-3.4279
hsa-miR-3193	-2.868	-3.2535	-3.4279
hsa-miR-3194-3p	-2.868	-3.2535	-3.4279
hsa-miR-3194-5p	-2.868	0.1264	1.6118
hsa-miR-3195	2.9123	3.05	5.267
hsa-miR-3196	4.8354	4.7304	4.1379
hsa-miR-3197	-2.868	-3.2535	-3.4279
hsa-miR-3198	2.4154	2.1527	3.0194
hsa-miR-3199	-2.868	-3.2535	-3.4279
hsa-miR-32-3p	1.6238	2.3369	1.9032
hsa-miR-32-5p	-2.868	-3.2535	-3.4279
hsa-miR-3200-3p	-2.868	-3.2535	-3.4279
hsa-miR-3200-5p	-2.868	0.0684	-0.1059
hsa-miR-3201	-2.868	-3.2535	-3.4279
hsa-miR-3202	-2.868	-3.2535	-3.4279
hsa-miR-320a	3.0801	2.4966	3.1823
hsa-miR-320b	2.4975	1.8585	2.5316
hsa-miR-320c	3.5695	5.7117	6.4766
hsa-miR-320d	2.9512	2.0252	2.6746
hsa-miR-320e	1.9795	1.2634	2.1
hsa-miR-323a-3p	-2.868	-3.2535	-3.4279
hsa-miR-323a-5p	-2.868	-3.2535	-3.4279
hsa-miR-323b-3p	-2.868	-3.2535	-3.4279
hsa-miR-323b-5p	-2.868	-3.2535	-3.4279
hsa-miR-324-3p	2.9329	2.3394	2.645
hsa-miR-324-5p	-2.868	-3.2535	1.0817
hsa-miR-325	-2.868	-3.2535	-3.4279
hsa-miR-326	-2.868	-3.2535	-3.4279
hsa-miR-328-3p	-2.868	-3.2535	-3.4279
hsa-miR-328-5p	-2.868	3.1116	5.0934
hsa-miR-329-3p	-2.868	-3.2535	-3.4279
hsa-miR-329-5p	-2.868	-3.2535	-3.4279
hsa-miR-330-3p	-2.868	-3.2535	-3.4279
hsa-miR-330-5p	-2.868	-3.2535	-3.4279
hsa-miR-331-3p	2.8059	2.1738	2.479
hsa-miR-331-5p	-2.868	-3.2535	-3.4279
hsa-miR-335-3p	-2.868	-3.2535	-3.4279
hsa-miR-335-5p	0.4539	-3.2535	0.1496
hsa-miR-337-3p	-2.868	-3.2535	-3.4279
hsa-miR-337-5p	-2.868	-3.2535	-3.4279
hsa-miR-338-3p	-2.868	-3.2535	-3.4279
hsa-miR-338-5p	-2.868	-3.2535	-3.4279
hsa-miR-339-3p	-2.868	-3.2535	1.1663
hsa-miR-339-5p	-2.868	-3.2535	-3.4279
hsa-miR-33a-3p	-2.868	-3.2535	-3.4279
hsa-miR-33a-5p	-2.868	-3.2535	-3.4279
hsa-miR-33b-3p	1.5094	0.1243	0.4534
hsa-miR-33b-5p	-2.868	-3.2535	-3.4279
hsa-miR-340-3p	-2.868	-3.2535	-3.4279
hsa-miR-340-5p	-2.868	-3.2535	-3.4279
hsa-miR-342-3p	-2.868	-3.2535	-3.4279
hsa-miR-342-5p	-2.868	-3.2535	-3.4279
hsa-miR-345-3p	-2.868	-3.2535	1.4068
hsa-miR-345-5p	0.4539	3.4951	2.8891
hsa-miR-346	-2.868	-3.2535	-3.4279
hsa-miR-34a-3p	-2.868	-3.2535	-3.4279
hsa-miR-34a-5p	-2.868	-3.2535	-3.4279
hsa-miR-34b-3p	-2.868	-3.2535	-3.4279
hsa-miR-34b-5p	-2.868	-3.2535	-3.4279
hsa-miR-34c-3p	-2.868	-3.2535	-3.4279
hsa-miR-34c-5p	-2.868	-3.2535	-3.4279
hsa-miR-3529-3p	-2.868	-3.2535	-3.4279
hsa-miR-3529-5p	-2.868	-3.2535	-3.4279
hsa-miR-3591-3p	1.4969	1.0139	-3.4279
hsa-miR-3591-5p	-2.868	-3.2535	-3.4279
hsa-miR-3605-3p	-2.868	-3.2535	-3.4279
hsa-miR-3605-5p	-2.868	0.1313	-0.0551
hsa-miR-3606-3p	-2.868	-3.2535	-3.4279
hsa-miR-3606-5p	-2.868	-3.2535	-3.4279
hsa-miR-3607-3p	-2.868	-3.2535	-3.4279
hsa-miR-3607-5p	-2.868	-3.2535	-3.4279
hsa-miR-3609	-2.868	-3.2535	-3.4279
hsa-miR-361-3p	-2.868	-3.2535	-3.4279
hsa-miR-361-5p	1.932	0.4386	1.5902
hsa-miR-3610	-2.868	1.3061	2.0971
hsa-miR-3611	-2.868	-3.2535	-3.4279
hsa-miR-3612	-2.868	-3.2535	-3.4279
hsa-miR-3613-3p	-2.868	-3.2535	-3.4279
hsa-miR-3613-5p	-2.868	-3.2535	-3.4279
hsa-miR-3614-3p	-2.868	-3.2535	-3.4279
hsa-miR-3614-5p	-2.868	-3.2535	-3.4279
hsa-miR-3615	-2.868	-3.2535	-3.4279
hsa-miR-3616-3p	-2.868	-3.2535	-3.4279
hsa-miR-3616-5p	-2.868	-3.2535	-3.4279
hsa-miR-3617-3p	-2.868	-3.2535	-3.4279
hsa-miR-3617-5p	-2.868	-3.2535	-3.4279
hsa-miR-3618	-2.868	-3.2535	-3.4279
hsa-miR-3619-3p	-2.868	-3.2535	-3.4279
hsa-miR-3619-5p	-2.868	-3.2535	-3.4279
hsa-miR-362-3p	-2.868	-3.2535	-3.4279
hsa-miR-362-5p	-2.868	-3.2535	-3.4279
hsa-miR-3620-3p	-2.868	-3.2535	-3.4279
hsa-miR-3620-5p	-2.868	-3.2535	-3.4279
hsa-miR-3621	-2.868	-3.2535	-3.4279
hsa-miR-3622a-3p	-2.868	-3.2535	-3.4279
hsa-miR-3622a-5p	-2.868	-3.2535	-3.4279
hsa-miR-3622b-3p	-2.868	-3.2535	-3.4279
hsa-miR-3622b-5p	-2.868	-3.2535	-3.4279
hsa-miR-363-3p	-2.868	-3.2535	-3.4279
hsa-miR-363-5p	-2.868	-3.2535	-3.4279
hsa-miR-3646	1.1592	2.9512	3.8487
hsa-miR-3648	-2.868	4.7944	5.5592
hsa-miR-3649	-2.868	-3.2535	-3.4279
hsa-miR-3650	-2.868	-3.2535	-3.4279
hsa-miR-3651	0.5408	2.5319	1.3039
hsa-miR-3652	1.4471	2.8216	2.6236
hsa-miR-3653-3p	-2.868	-3.2535	-3.4279
hsa-miR-3653-5p	1.0805	1.3017	-0.0786
hsa-miR-3654	-2.868	-3.2535	-3.4279
hsa-miR-3655	-2.868	-3.2535	-3.4279
hsa-miR-3656	2.4066	5.4094	5.9097
hsa-miR-3657	-2.868	-3.2535	-3.4279
hsa-miR-3658	-2.868	-3.2535	-3.4279
hsa-miR-3659	-2.868	-3.2535	0.8656
hsa-miR-365a-3p	1.9754	1.3329	1.5472
hsa-miR-365a-5p	-2.868	-3.2535	-3.4279
hsa-miR-365b-5p	-2.868	-3.2535	-3.4279
hsa-miR-3660	-2.868	-3.2535	-3.4279
hsa-miR-3661	-2.868	-3.2535	-3.4279
hsa-miR-3662	-2.868	-3.2535	-3.4279
hsa-miR-3663-3p	2.2891	5.0518	5.4188
hsa-miR-3663-5p	-2.868	-3.2535	-3.4279
hsa-miR-3664-3p	-2.868	-3.2535	-3.4279
hsa-miR-3664-5p	-2.868	-3.2535	-3.4279
hsa-miR-3665	3.325	5.8275	5.8018
hsa-miR-3666	-2.868	-3.2535	-3.4279
hsa-miR-3667-3p	-2.868	-3.2535	-3.4279
hsa-miR-3667-5p	1.3643	3.4024	3.2243
hsa-miR-3668	-2.868	-3.2535	-3.4279
hsa-miR-367-3p	-2.868	-3.2535	-3.4279
hsa-miR-367-5p	-2.868	-3.2535	-3.4279
hsa-miR-3670	-2.868	-3.2535	-3.4279
hsa-miR-3671	-2.868	-3.2535	-3.4279
hsa-miR-3672	-2.868	-3.2535	-3.4279
hsa-miR-3674	-2.868	-3.2535	-3.4279
hsa-miR-3675-3p	-2.868	-3.2535	-3.4279
hsa-miR-3675-5p	-2.868	-3.2535	-3.4279
hsa-miR-3677-3p	-2.868	-3.2535	-3.4279
hsa-miR-3677-5p	-2.868	-3.2535	-3.4279
hsa-miR-3678-3p	-2.868	-3.2535	-3.4279
hsa-miR-3678-5p	-2.868	-3.2535	-3.4279
hsa-miR-3679-3p	-2.868	0.0684	-0.1041
hsa-miR-3679-5p	4.8619	6.9826	6.2707
hsa-miR-3680-3p	-2.868	-3.2535	-3.4279
hsa-miR-3680-5p	-2.868	-3.2535	-3.4279
hsa-miR-3681-3p	-2.868	-3.2535	-3.4279
hsa-miR-3681-5p	-2.868	-3.2535	-3.4279
hsa-miR-3682-3p	2.9694	3.0284	3.4445
hsa-miR-3682-5p	-2.868	-3.2535	-3.4279
hsa-miR-3683	-2.868	-3.2535	-3.4279
hsa-miR-3684	-2.868	-3.2535	-3.4279
hsa-miR-3685	-2.868	-3.2535	-3.4279
hsa-miR-3686	-2.868	-3.2535	-3.4279
hsa-miR-3687	-2.868	-3.2535	-3.4279
hsa-miR-3688-3p	-2.868	-3.2535	-3.4279
hsa-miR-3688-5p	-2.868	-3.2535	-3.4279
hsa-miR-3689a-3p	-2.868	-3.2535	-3.4279
hsa-miR-3689a-5p	-2.868	-3.2535	-3.4279
hsa-miR-3689b-3p	-2.868	-3.2535	-3.4279
hsa-miR-3689d	-2.868	-3.2535	-3.4279
hsa-miR-3689f	-2.868	-3.2535	-3.4279
hsa-miR-369-3p	-2.868	-3.2535	-3.4279
hsa-miR-369-5p	-2.868	-3.2535	-3.4279
hsa-miR-3690	-2.868	-3.2535	-3.4279
hsa-miR-3691-3p	-2.868	-3.2535	-3.4279
hsa-miR-3691-5p	-2.868	-3.2535	-3.4279
hsa-miR-3692-3p	-2.868	-3.2535	-3.4279
hsa-miR-3692-5p	1.7341	3.5858	3.3469
hsa-miR-370-3p	-2.868	2.0488	1.8594
hsa-miR-370-5p	-2.868	-3.2535	-3.4279
hsa-miR-3713	-2.868	-3.2535	-3.4279
hsa-miR-3714	-2.868	-3.2535	-3.4279
hsa-miR-371a-3p	-2.868	0.0684	-3.4279
hsa-miR-371a-5p	1.5705	1.6435	1.6751
hsa-miR-371b-3p	-2.868	-3.2535	-3.4279
hsa-miR-371b-5p	-2.868	5.7623	4.8459
hsa-miR-372-3p	-2.868	-3.2535	-3.4279
hsa-miR-372-5p	-2.868	-3.2535	-3.4279
hsa-miR-373-3p	-2.868	-3.2535	-3.4279
hsa-miR-373-5p	-2.868	-3.2535	-3.4279
hsa-miR-374a-3p	-2.868	-3.2535	-3.4279
hsa-miR-374a-5p	-2.868	-3.2535	1.3155
hsa-miR-374b-3p	-2.868	-3.2535	-3.4279
hsa-miR-374b-5p	-2.868	-3.2535	0.8129
hsa-miR-374c-3p	-2.868	-3.2535	-3.4279
hsa-miR-374c-5p	-2.868	-3.2535	-3.4279
hsa-miR-375	-2.868	-3.2535	-3.4279
hsa-miR-376a-2-5p	-2.868	-3.2535	-3.4279
hsa-miR-376a-3p	-2.868	-3.2535	-3.4279
hsa-miR-376a-5p	-2.868	-3.2535	-3.4279
hsa-miR-376b-3p	-2.868	-3.2535	-3.4279
hsa-miR-376b-5p	-2.868	-3.2535	-3.4279
hsa-miR-376c-3p	-2.868	-3.2535	-3.4279
hsa-miR-376c-5p	-2.868	-3.2535	-3.4279
hsa-miR-377-3p	-2.868	-3.2535	-3.4279
hsa-miR-377-5p	-2.868	-3.2535	-3.4279
hsa-miR-378a-3p	1.6705	2.3804	2.1483
hsa-miR-378a-5p	-2.868	-3.2535	-3.4279
hsa-miR-378b	-2.868	-3.2535	-3.4279
hsa-miR-378c	-2.868	-3.2535	-3.4279
hsa-miR-378d	-2.868	-3.2535	-3.4279
hsa-miR-378e	-2.868	-3.2535	-3.4279
hsa-miR-378f	-2.868	-3.2535	-3.4279
hsa-miR-378g	-2.868	-3.2535	-3.4279
hsa-miR-378h	-2.868	-3.2535	-3.4279
hsa-miR-378i	1.4981	1.0211	1.7405
hsa-miR-378j	-2.868	-3.2535	-3.4279
hsa-miR-379-3p	-2.868	-3.2535	-3.4279
hsa-miR-379-5p	-2.868	-3.2535	-3.4279
hsa-miR-380-3p	-2.868	-3.2535	-3.4279
hsa-miR-380-5p	-2.868	-3.2535	-3.4279
hsa-miR-381-3p	-2.868	-3.2535	-3.4279
hsa-miR-381-5p	-2.868	-3.2535	-3.4279
hsa-miR-382-3p	-2.868	-3.2535	-3.4279
hsa-miR-382-5p	-2.868	-3.2535	-3.4279
hsa-miR-383-3p	-2.868	-3.2535	-3.4279
hsa-miR-383-5p	-2.868	-3.2535	-3.4279
hsa-miR-384	-2.868	-3.2535	-3.4279
hsa-miR-3907	2.3366	0.3856	1.6071
hsa-miR-3908	-2.868	-3.2535	-3.4279
hsa-miR-3909	-2.868	-3.2535	-3.4279
hsa-miR-3910	-2.868	-3.2535	-3.4279
hsa-miR-3911	1.6057	1.3988	1.6553
hsa-miR-3912-3p	-2.868	-3.2535	-3.4279
hsa-miR-3912-5p	-2.868	-3.2535	-3.4279
hsa-miR-3913-3p	-2.868	-3.2535	-3.4279
hsa-miR-3913-5p	-2.868	-3.2535	-3.4279
hsa-miR-3914	-2.868	-3.2535	-3.4279
hsa-miR-3915	-2.868	-3.2535	-3.4279
hsa-miR-3916	-2.868	-3.2535	-3.4279
hsa-miR-3917	-2.868	1.2227	1.3873
hsa-miR-3918	-2.868	-3.2535	-3.4279
hsa-miR-3919	-2.868	-3.2535	-3.4279
hsa-miR-3920	-2.868	-3.2535	-3.4279
hsa-miR-3921	-2.868	-3.2535	-3.4279
hsa-miR-3922-3p	-2.868	-3.2535	-3.4279
hsa-miR-3922-5p	-2.868	-3.2535	-3.4279
hsa-miR-3923	-2.868	-3.2535	-3.4279
hsa-miR-3924	-2.868	-3.2535	-3.4279
hsa-miR-3925-3p	-2.868	-3.2535	-3.4279
hsa-miR-3925-5p	-2.868	-3.2535	2.0104
hsa-miR-3926	-2.868	-3.2535	-3.4279
hsa-miR-3927-3p	-2.868	-3.2535	-3.4279
hsa-miR-3927-5p	-2.868	-3.2535	-3.4279
hsa-miR-3928-3p	-2.868	-3.2535	-3.4279
hsa-miR-3928-5p	-2.868	-3.2535	-3.4279
hsa-miR-3929	-2.868	-3.2535	-3.4279
hsa-miR-3934-3p	-2.868	-3.2535	-3.4279
hsa-miR-3934-5p	-2.868	-3.2535	-3.4279
hsa-miR-3935	-2.868	-3.2535	-3.4279
hsa-miR-3936	-2.868	-3.2535	-3.4279
hsa-miR-3937	1.9684	1.7541	2.5278
hsa-miR-3938	-2.868	-3.2535	-3.4279
hsa-miR-3939	-2.868	-3.2535	-3.4279
hsa-miR-3940-3p	-2.868	-3.2535	-3.4279
hsa-miR-3940-5p	0.4539	3.2788	3.0474
hsa-miR-3941	-2.868	-3.2535	-3.4279
hsa-miR-3942-3p	-2.868	-3.2535	-3.4279
hsa-miR-3942-5p	-2.868	-3.2535	-3.4279
hsa-miR-3943	-2.868	-3.2535	-3.4279
hsa-miR-3944-3p	-2.868	-3.2535	-3.4279
hsa-miR-3944-5p	-2.868	-3.2535	-3.4279
hsa-miR-3945	-2.868	2.7728	3.0518
hsa-miR-3960	5.0519	8.534	8.8587
hsa-miR-3972	-2.868	-3.2535	-3.4279
hsa-miR-3973	-2.868	-3.2535	-3.4279
hsa-miR-3974	-2.868	-3.2535	-3.4279
hsa-miR-3975	-2.8680162	-3.25353	-3.4278517
hsa-miR-3976	-2.8680162	-3.25353	-3.4278517
hsa-miR-3977	-2.8680162	-3.25353	-3.4278517
hsa-miR-3978	-2.8680162	-3.25353	-3.4278517
hsa-miR-409-3p	-2.8680162	-3.25353	-3.4278517
hsa-miR-409-5p	-2.8680162	-3.25353	-3.4278517
hsa-miR-410-3p	-2.8680162	-3.25353	-3.4278517
hsa-miR-410-5p	-2.8680162	-3.25353	-3.4278517
hsa-miR-411-3p	-2.8680162	-3.25353	-3.4278517
hsa-miR-411-5p	-2.8680162	-3.25353	-3.4278517
hsa-miR-412-3p	-2.8680162	-3.25353	-3.4278517
hsa-miR-412-5p	-2.8680162	-3.25353	-3.4278517
hsa-miR-421	-2.8680162	-3.25353	-3.4278517
hsa-miR-422a	-2.8680162	-3.25353	-3.4278517
hsa-miR-423-3p	-2.8680162	-3.25353	-3.4278517
hsa-miR-423-5p	0.48335758	2.8179643	3.3919911
hsa-miR-424-3p	-2.8680162	-3.25353	-3.4278517
hsa-miR-424-5p	0.45391178	-3.25353	0.080120325
hsa-miR-425-3p	0.47307286	1.0976939	0.106545895
hsa-miR-425-5p	2.513869	1.8552619	2.4025178
hsa-miR-4251	-2.8680162	-3.25353	-3.4278517
hsa-miR-4252	-2.8680162	-3.25353	-3.4278517
hsa-miR-4253	1.4602464	1.9452665	2.022861
hsa-miR-4254	-2.8680162	-3.25353	-3.4278517
hsa-miR-4255	-2.8680162	-3.25353	-3.4278517
hsa-miR-4256	-2.8680162	-3.25353	-3.4278517
hsa-miR-4257	2.357594	2.2147307	2.428681
hsa-miR-4258	-2.8680162	-3.25353	-3.4278517
hsa-miR-4259	-2.8680162	-3.25353	-3.4278517
hsa-miR-4260	-2.8680162	-3.25353	-3.4278517
hsa-miR-4261	-2.8680162	-3.25353	-3.4278517
hsa-miR-4262	-2.8680162	-3.25353	-3.4278517
hsa-miR-4263	-2.8680162	-3.25353	-3.4278517
hsa-miR-4264	-2.8680162	-3.25353	-3.4278517
hsa-miR-4265	-2.8680162	-3.25353	-3.4278517
hsa-miR-4266	-2.8680162	-3.25353	-3.4278517
hsa-miR-4267	-2.8680162	-3.25353	-3.4278517
hsa-miR-4268	-2.8680162	-3.25353	-3.4278517
hsa-miR-4269	-2.8680162	-3.25353	-3.4278517
hsa-miR-4270	0.45391178	3.7980921	4.3380675
hsa-miR-4271	2.6599767	3.0429144	3.757072
hsa-miR-4272	-2.8680162	-3.25353	-3.4278517
hsa-miR-4273	-2.8680162	-3.25353	-3.4278517
hsa-miR-4274	-2.8680162	0.068398	0.95616484
hsa-miR-4275	-2.8680162	-3.25353	-3.4278517
hsa-miR-4276	-2.8680162	-3.25353	-3.4278517
hsa-miR-4277	-2.8680162	-3.25353	-3.4278517
hsa-miR-4278	-2.8680162	-3.25353	-3.4278517
hsa-miR-4279	-2.8680162	-3.25353	-3.4278517
hsa-miR-4280	-2.8680162	-3.25353	-3.4278517
hsa-miR-4281	4.670653	6.7745223	7.666334
hsa-miR-4282	-2.8680162	-3.25353	-3.4278517
hsa-miR-4283	-2.8680162	-3.25353	-3.4278517
hsa-miR-4284	1.935624	1.4976121	1.2514594
hsa-miR-4285	-2.8680162	-3.25353	-3.4278517
hsa-miR-4286	9.313825	7.5076356	8.363459
hsa-miR-4287	-2.8680162	-3.25353	-3.4278517
hsa-miR-4288	-2.8680162	-3.25353	-3.4278517
hsa-miR-4289	-2.8680162	-3.25353	-3.4278517
hsa-miR-429	3.2106895	2.5188913	3.2047405
hsa-miR-4290	0.45391178	0.068398	-3.4278517
hsa-miR-4291	1.7205358	0.28433752	1.5048896
hsa-miR-4292	-2.8680162	-3.25353	-3.4278517
hsa-miR-4293	-2.8680162	-3.25353	-3.4278517
hsa-miR-4294	-2.8680162	-3.25353	-3.4278517
hsa-miR-4295	-2.8680162	-3.25353	-3.4278517
hsa-miR-4296	-2.8680162	-3.25353	-3.4278517
hsa-miR-4297	-2.8680162	-3.25353	-3.4278517
hsa-miR-4298	2.7772415	2.9142573	3.415866
hsa-miR-4299	2.8904228	7.276488	5.7106047
hsa-miR-4300	-2.8680162	-3.25353	-3.4278517
hsa-miR-4301	-2.8680162	-3.25353	-3.4278517
hsa-miR-4302	-2.8680162	-3.25353	-3.4278517
hsa-miR-4303	-2.8680162	-3.25353	-3.4278517
hsa-miR-4304	-2.8680162	0.55569905	1.728492
hsa-miR-4305	-2.8680162	-3.25353	-3.4278517
hsa-miR-4306	-2.8680162	-3.25353	1.0870847
hsa-miR-4307	-2.8680162	-3.25353	-3.4278517
hsa-miR-4308	-2.8680162	-3.25353	-3.4278517
hsa-miR-4309	-2.8680162	-3.25353	-3.4278517
