ID_REF	GSM3683663	GSM3683664	GSM3683665
hsa-miR-1285-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1285-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1286	0.025395136	0.024119124	0.019560038
hsa-miR-1287-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1287-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1288-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1288-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1289	0.025395136	0.024119124	0.019560038
hsa-miR-129-1-3p	0.253951324	0.024119124	0.019560038
hsa-miR-129-2-3p	0.025395136	0.024119124	0.019560038
hsa-miR-129-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1290	0.025395136	0.024119124	0.019560038
hsa-miR-1291	0.025395136	0.024119124	0.019560038
hsa-miR-1292-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1292-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1293	0.025395136	0.024119124	0.019560038
hsa-miR-1294	0.025395136	0.024119124	0.019560038
hsa-miR-1295a	0.025395136	0.024119124	0.019560038
hsa-miR-1295b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1295b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1296-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1296-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1297	0.025395136	0.024119124	0.019560038
hsa-miR-1298-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1298-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1299	0.292287796	2.325594557	1.289751255
hsa-miR-1301-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1301-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1302	0.025395136	0.024119124	0.019560038
hsa-miR-1303	0.025395136	0.024119124	0.019560038
hsa-miR-1304-3p	0.988518197	0.991479225	0.683212294
hsa-miR-1304-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1305	0.025395136	0.024119124	0.843536178
hsa-miR-1306-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1306-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1307-3p	0.701156987	0.024119124	0.019560038
hsa-miR-1307-5p	0.025395136	0.024119124	0.019560038
hsa-miR-130a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-130a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-130b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-130b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-132-3p	0.025395136	0.024119124	0.019560038
hsa-miR-132-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1321	0.025395136	0.024119124	0.019560038
hsa-miR-1322	0.025395136	0.024119124	0.019560038
hsa-miR-1323	0.78917406	0.024119124	0.019560038
hsa-miR-1324	0.025395136	0.024119124	0.019560038
hsa-miR-133a-3p	0.273830642	0.024119124	0.019560038
hsa-miR-133a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-133b	0.025395136	0.024119124	0.019560038
hsa-miR-134-3p	0.025395136	0.024119124	0.019560038
hsa-miR-134-5p	18.14073494	10.17112954	7.517216214
hsa-miR-1343-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1343-5p	2.250021364	1.827129766	1.36174786
hsa-miR-135a-3p	1.890909871	1.450166116	5.180681889
hsa-miR-135a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-135b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-135b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-136-3p	0.025395136	0.024119124	0.019560038
hsa-miR-136-5p	0.025395136	0.024119124	0.019560038
hsa-miR-137	0.025395136	0.024119124	0.019560038
hsa-miR-138-1-3p	0.025395136	0.024119124	0.019560038
hsa-miR-138-2-3p	0.025395136	0.024119124	0.019560038
hsa-miR-138-5p	0.025395136	0.024119124	0.019560038
hsa-miR-139-3p	0.772806857	0.024119124	0.652669352
hsa-miR-139-5p	0.025395136	0.024119124	0.019560038
hsa-miR-140-3p	0.025395136	0.024119124	0.019560038
hsa-miR-140-5p	0.025395136	0.024119124	0.019560038
hsa-miR-141-3p	0.025395136	0.024119124	0.019560038
hsa-miR-141-5p	0.025395136	0.024119124	0.019560038
hsa-miR-142-3p	0.025395136	0.024119124	0.019560038
hsa-miR-142-5p	0.025395136	0.024119124	0.019560038
hsa-miR-143-3p	0.025395136	0.024119124	0.019560038
hsa-miR-143-5p	0.025395136	0.024119124	0.019560038
hsa-miR-144-3p	0.025395136	0.024119124	0.019560038
hsa-miR-144-5p	0.025395136	0.024119124	0.019560038
hsa-miR-145-3p	0.025395136	0.024119124	0.019560038
hsa-miR-145-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1468-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1468-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1469	0.547849185	0.358834672	0.502014051
hsa-miR-146a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-146a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-146b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-146b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1470	0.253951324	0.024119124	0.019560038
hsa-miR-1471	0.025395136	0.024119124	0.955446829
hsa-miR-147a	0.025395136	0.024119124	0.019560038
hsa-miR-147b	0.025395136	0.024119124	0.019560038
hsa-miR-148a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-148a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-148b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-148b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-149-3p	0.564900037	0.834732912	0.612219626
hsa-miR-149-5p	0.626716317	0.577361175	0.420002814
hsa-miR-150-3p	14.30139229	7.640217981	21.331522
hsa-miR-150-5p	0.025395136	0.024119124	0.019560038
hsa-miR-151a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-151a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-151b	0.025395136	0.024119124	0.019560038
hsa-miR-152-3p	0.025395136	0.024119124	0.019560038
hsa-miR-152-5p	0.025395136	0.024119124	0.019560038
hsa-miR-153-3p	0.025395136	0.024119124	0.019560038
hsa-miR-153-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1537-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1537-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1538	0.025395136	0.024119124	0.019560038
hsa-miR-1539	0.82400089	0.680583792	0.51017848
hsa-miR-154-3p	0.025395136	0.024119124	0.019560038
hsa-miR-154-5p	0.025395136	0.024119124	0.019560038
hsa-miR-155-3p	0.025395136	0.024119124	0.019560038
hsa-miR-155-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1587	0.949821109	0.841284635	3.154548868
hsa-miR-15a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-15a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-15b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-15b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-16-1-3p	0.025395136	0.024119124	0.019560038
hsa-miR-16-2-3p	0.025395136	0.024119124	0.019560038
hsa-miR-16-5p	0.025395136	0.024119124	0.019560038
hsa-miR-17-3p	0.025395136	0.024119124	0.019560038
hsa-miR-17-5p	0.025395136	0.024119124	0.019560038
hsa-miR-181a-2-3p	0.025395136	0.024119124	0.019560038
hsa-miR-181a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-181a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-181b-2-3p	0.025395136	0.024119124	0.019560038
hsa-miR-181b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-181b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-181c-3p	0.025395136	0.024119124	0.019560038
hsa-miR-181c-5p	0.025395136	0.024119124	0.019560038
hsa-miR-181d-3p	0.025395136	0.024119124	0.019560038
hsa-miR-181d-5p	0.025395136	0.024119124	0.019560038
hsa-miR-182-3p	0.025395136	0.024119124	0.019560038
hsa-miR-182-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1825	0.796216123	0.716024422	0.554397786
hsa-miR-1827	0.025395136	0.024119124	0.019560038
hsa-miR-183-3p	0.025395136	0.024119124	0.019560038
hsa-miR-183-5p	0.025395136	0.024119124	0.019560038
hsa-miR-184	0.025395136	0.024119124	0.019560038
hsa-miR-185-3p	0.025395136	0.024119124	0.019560038
hsa-miR-185-5p	0.025395136	0.024119124	0.019560038
hsa-miR-186-3p	0.025395136	0.024119124	0.019560038
hsa-miR-186-5p	0.025395136	0.024119124	0.019560038
hsa-miR-187-3p	0.025395136	0.024119124	0.019560038
hsa-miR-187-5p	3.625882063	2.21724209	1.238922617
hsa-miR-188-3p	0.025395136	0.024119124	0.019560038
hsa-miR-188-5p	4.239267488	9.072528602	6.469363603
hsa-miR-18a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-18a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-18b-3p	0.438288217	0.467545573	0.195600315
hsa-miR-18b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1908-3p	2.349245036	1.16944953	1.313604815
hsa-miR-1908-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1909-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1909-5p	0.025395136	0.024119124	0.019560038
hsa-miR-190a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-190a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-190b	0.025395136	0.024119124	0.019560038
hsa-miR-191-3p	0.98685641	0.884418575	0.749381829
hsa-miR-191-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1910-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1910-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1911-3p	0.025395136	0.024119124	0.019560038
hsa-miR-1911-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1912	0.025395136	0.024119124	0.019560038
hsa-miR-1913	0.025395136	0.024119124	0.019560038
hsa-miR-1914-3p	2.664701442	3.36717896	1.867414254
hsa-miR-1914-5p	0.025395136	0.024119124	0.019560038
hsa-miR-1915-3p	233.0523903	179.5871109	103.7382408
hsa-miR-1915-5p	0.660695004	0.335427063	0.687582104
hsa-miR-192-3p	0.025395136	0.024119124	0.019560038
hsa-miR-192-5p	0.025395136	0.024119124	0.019560038
hsa-miR-193a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-193a-5p	0.253951324	0.364719717	0.314877374
hsa-miR-193b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-193b-5p	0.025395136	0.024119124	0.243919466
hsa-miR-194-3p	0.025395136	0.024119124	0.019560038
hsa-miR-194-5p	0.025395136	0.024119124	0.019560038
hsa-miR-195-3p	0.025395136	0.024119124	0.019560038
hsa-miR-195-5p	0.025395136	0.024119124	0.019560038
hsa-miR-196a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-196a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-196b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-196b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-197-3p	0.025395136	0.024119124	0.019560038
hsa-miR-197-5p	5.738689828	7.963867399	5.334706129
hsa-miR-1972	0.302336675	0.530374692	0.225002947
hsa-miR-1973	0.025395136	0.024119124	0.019560038
hsa-miR-1976	0.025395136	0.024119124	0.019560038
hsa-miR-198	0.025395136	0.024119124	0.251976256
hsa-miR-199a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-199a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-199b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-19a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-19a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-19b-1-5p	0.025395136	0.024119124	0.019560038
hsa-miR-19b-2-5p	0.025395136	0.024119124	0.019560038
hsa-miR-19b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-200a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-200a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-200b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-200b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-200c-3p	0.025395136	0.024119124	0.019560038
hsa-miR-200c-5p	0.025395136	0.024119124	0.019560038
hsa-miR-202-3p	0.025395136	0.024119124	0.019560038
hsa-miR-202-5p	0.025395136	0.024119124	0.019560038
hsa-miR-203a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-203a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-203b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-203b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-204-3p	0.025395136	0.024119124	0.019560038
hsa-miR-204-5p	0.025395136	0.024119124	0.019560038
hsa-miR-205-3p	0.025395136	0.024119124	0.019560038
hsa-miR-205-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2052	0.025395136	0.024119124	0.019560038
hsa-miR-2053	0.025395136	0.024119124	0.019560038
hsa-miR-206	0.025395136	0.024119124	0.019560038
hsa-miR-208a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-208a-5p	1.552640688	1.264358099	1.752189486
hsa-miR-208b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-208b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-20a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-20a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-20b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-20b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-21-3p	0.025395136	0.024119124	0.019560038
hsa-miR-21-5p	0.025395136	0.024119124	0.019560038
hsa-miR-210-3p	0.025395136	0.024119124	0.019560038
hsa-miR-210-5p	0.025395136	0.024119124	0.019560038
hsa-miR-211-3p	4.861924533	7.301196964	5.521152307
hsa-miR-211-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2110	0.025395136	0.024119124	0.019560038
hsa-miR-2113	0.025395136	0.024119124	0.019560038
hsa-miR-2114-3p	0.025395136	0.024119124	0.019560038
hsa-miR-2114-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2115-3p	0.025395136	0.024119124	0.019560038
hsa-miR-2115-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2116-3p	0.805072257	0.592472994	0.511989117
hsa-miR-2116-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2117	0.025395136	0.024119124	0.019560038
hsa-miR-212-3p	0.025395136	0.024119124	0.019560038
hsa-miR-212-5p	0.025395136	0.024119124	0.019560038
hsa-miR-214-3p	0.025395136	0.024119124	0.019560038
hsa-miR-214-5p	0.025395136	0.024119124	0.019560038
hsa-miR-215-3p	0.025395136	0.024119124	0.019560038
hsa-miR-215-5p	0.025395136	0.024119124	0.019560038
hsa-miR-216a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-216a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-216b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-216b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-217	0.025395136	0.024119124	0.019560038
hsa-miR-218-1-3p	0.025395136	0.024119124	0.019560038
hsa-miR-218-2-3p	0.025395136	0.024119124	0.019560038
hsa-miR-218-5p	0.025395136	0.024119124	0.019560038
hsa-miR-219a-1-3p	0.025395136	0.024119124	0.019560038
hsa-miR-219a-2-3p	0.025395136	0.024119124	0.019560038
hsa-miR-219a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-219b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-219b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-22-3p	0.025395136	0.024119124	0.019560038
hsa-miR-22-5p	0.025395136	0.024119124	0.019560038
hsa-miR-221-3p	0.025395136	0.024119124	0.019560038
hsa-miR-221-5p	0.025395136	0.024119124	0.019560038
hsa-miR-222-3p	0.025395136	0.024119124	0.019560038
hsa-miR-222-5p	0.025395136	0.024119124	0.019560038
hsa-miR-223-3p	0.520601246	0.24443768	0.417182198
hsa-miR-223-5p	0.025395136	0.024119124	0.019560038
hsa-miR-224-3p	0.025395136	0.024119124	0.019560038
hsa-miR-224-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2276-3p	4.90698071	8.208317296	3.997920268
hsa-miR-2276-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2277-3p	0.025395136	0.024119124	0.019560038
hsa-miR-2277-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2278	0.025395136	0.024119124	0.019560038
hsa-miR-2355-3p	0.025395136	0.024119124	0.019560038
hsa-miR-2355-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2392	3.654953622	2.690618225	9.729987826
hsa-miR-23a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-23a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-23b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-23b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-23c	0.65783296	0.588800891	0.484138221
hsa-miR-24-1-5p	0.025395136	0.024119124	0.019560038
hsa-miR-24-2-5p	0.025395136	0.024119124	0.019560038
hsa-miR-24-3p	0.025395136	0.024119124	0.019560038
hsa-miR-2467-3p	0.025395136	0.024119124	0.019560038
hsa-miR-2467-5p	0.025395136	0.024119124	0.019560038
hsa-miR-25-3p	0.025395136	0.024119124	0.019560038
hsa-miR-25-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2681-3p	0.025395136	0.024119124	0.019560038
hsa-miR-2681-5p	0.025395136	0.024119124	0.019560038
hsa-miR-2682-3p	0.025395136	0.024119124	0.019560038
hsa-miR-2682-5p	0.025395136	0.024119124	0.019560038
hsa-miR-26a-1-3p	0.025395136	0.024119124	0.019560038
hsa-miR-26a-2-3p	0.025395136	0.024119124	0.019560038
hsa-miR-26a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-26b-3p	0.025395136	0.024119124	0.019560038
hsa-miR-26b-5p	0.025395136	0.024119124	0.019560038
hsa-miR-27a-3p	0.025395136	0.024119124	0.019560038
hsa-miR-27a-5p	0.025395136	0.024119124	0.019560038
hsa-miR-27b-3p	0.025395136	0.024119124	0.019560038
