ID_REF	GSM3211364	GSM3211365	GSM3211366
hsa-miR-1199-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1200	-3.2487	-3.1524	-3.9811
hsa-miR-1202	5.8537	5.6626	7.0043
hsa-miR-1203	-3.2487	-3.1524	-3.9811
hsa-miR-1204	-3.2487	-3.1524	-3.9811
hsa-miR-1205	-3.2487	-3.1524	-3.9811
hsa-miR-1206	-3.2487	-3.1524	-3.9811
hsa-miR-1207-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1207-5p	4.375	5.4407	7.4647
hsa-miR-1208	-3.2487	-3.1524	-3.9811
hsa-miR-122-3p	-3.2487	-3.1524	-3.9811
hsa-miR-122-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1224-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1224-5p	2.3855	2.8958	4.9706
hsa-miR-1225-5p	5.1323	5.4062	7.6839
hsa-miR-1226-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1226-5p	-3.2487	-3.1524	2.0162
hsa-miR-1227-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1227-5p	4.6882	4.4429	7.2811
hsa-miR-1228-3p	1.8875	2.2063	3.3049
hsa-miR-1228-5p	-3.2487	-3.1524	1.2074
hsa-miR-1229-3p	-3.2487	0.1695	1.6236
hsa-miR-1229-5p	3.842	4.1006	7.095
hsa-miR-1231	-3.2487	-3.1524	-3.9811
hsa-miR-1233-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1233-5p	1.5716	-3.1524	2.5224
hsa-miR-1234-3p	2.2114	2.2742	2.9892
hsa-miR-1236-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1236-5p	3.2651	2.5943	2.6465
hsa-miR-1237-3p	-3.2487	-3.1524	1.3857
hsa-miR-1237-5p	-3.2487	-3.1524	0.0419
hsa-miR-1238-3p	1.1701	1.6903	1.775
hsa-miR-1238-5p	-3.2487	0.2543	1.7771
hsa-miR-124-3p	-3.2487	-3.1524	-3.9811
hsa-miR-124-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1243	-3.2487	-3.1524	-3.9811
hsa-miR-1244	-3.2487	-3.1524	-3.9811
hsa-miR-1245a	-3.2487	-3.1524	-3.9811
hsa-miR-1245b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1245b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1246	5.4602	6.5648	6.9061
hsa-miR-1247-3p	-3.2487	-3.1524	-0.0981
hsa-miR-1247-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1248	-3.2487	-3.1524	-3.9811
hsa-miR-1249-3p	2.011	2.3581	3.9899
hsa-miR-1249-5p	-3.2487	2.628	3.3652
hsa-miR-1250-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1250-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1251-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1251-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1252-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1252-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1253	-3.2487	-3.1524	-3.9811
hsa-miR-1254	-3.2487	-3.1524	1.7826
hsa-miR-1255a	-3.2487	-3.1524	-3.9811
hsa-miR-1255b-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1255b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1256	-3.2487	-3.1524	-3.9811
hsa-miR-1257	-3.2487	-3.1524	-3.9811
hsa-miR-1258	-3.2487	-3.1524	-3.9811
hsa-miR-125a-3p	2.4352	3.5554	5.7177
hsa-miR-125a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-125b-1-3p	-3.2487	-3.1524	-3.9811
hsa-miR-125b-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-125b-5p	4.9782	4.0486	3.8537
hsa-miR-126-3p	-3.2487	-3.1524	-3.9811
hsa-miR-126-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1260a	9.0424	7.7123	6.3275
hsa-miR-1260b	7.8143	6.7062	6.151
hsa-miR-1261	-3.2487	-3.1524	-3.9811
hsa-miR-1262	-3.2487	-3.1524	-3.9811
hsa-miR-1263	-3.2487	-3.1524	-3.9811
hsa-miR-1264	-3.2487	-3.1524	-3.9811
hsa-miR-1265	-3.2487	-3.1524	-3.9811
hsa-miR-1266-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1266-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1267	-3.2487	-3.1524	-3.9811
hsa-miR-1268a	3.7785	4.2921	5.3197
hsa-miR-1268b	4.959	5.0151	5.704
hsa-miR-1269a	-3.2487	-3.1524	-3.9811
hsa-miR-1269b	-3.2487	-3.1524	-3.9811
hsa-miR-127-3p	-3.2487	-3.1524	-3.9811
hsa-miR-127-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1270	-3.2487	-3.1524	-3.9811
hsa-miR-1271-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1271-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1272	-3.2487	-3.1524	-3.9811
hsa-miR-1273a	-3.2487	-3.1524	-3.9811
hsa-miR-1273c	-3.2487	1.9055	2.3847
hsa-miR-1273d	-3.2487	-3.1524	-3.9811
hsa-miR-1273e	0.0732	-3.1524	-3.9811
hsa-miR-1273f	0.0732	-3.1524	-0.6592
hsa-miR-1273g-3p	8.7203	8.0306	9.1533
hsa-miR-1273g-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1273h-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1273h-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1275	5.5531	6.5063	8.0823
hsa-miR-1276	-3.2487	-3.1524	-3.9811
hsa-miR-1277-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1278	-3.2487	-3.1524	-3.9811
hsa-miR-1279	-3.2487	-3.1524	-3.9811
hsa-miR-128-1-5p	-3.2487	-3.1524	-3.9811
hsa-miR-128-2-5p	-3.2487	-3.1524	-3.9811
hsa-miR-128-3p	0.1694	-3.1524	-3.9811
hsa-miR-1281	1.8663	1.9069	2.1378
hsa-miR-1282	-3.2487	-3.1524	-3.9811
hsa-miR-1283	-3.2487	-3.1524	-3.9811
hsa-miR-1284	-3.2487	-3.1524	-3.9811
hsa-miR-1285-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1285-5p	-3.2487	-3.1524	-0.0558
hsa-miR-1286	-3.2487	-3.1524	-3.9811
hsa-miR-1287-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1287-5p	2.7337	1.6401	1.523
hsa-miR-1288-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1288-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1289	-3.2487	-3.1524	-3.9811
hsa-miR-129-1-3p	-3.2487	-3.1524	-3.9811
hsa-miR-129-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-129-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1290	2.3815	3.1511	3.7955
hsa-miR-1291	-3.2487	-3.1524	-3.9811
hsa-miR-1292-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1292-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1293	-3.2487	-3.1524	-3.9811
hsa-miR-1294	-3.2487	-3.1524	-3.9811
hsa-miR-1295a	-3.2487	-3.1524	-3.9811
hsa-miR-1295b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1295b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1296-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1296-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1297	-3.2487	-3.1524	-3.9811
hsa-miR-1298-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1298-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1299	3.3983	1.5435	2.0022
hsa-miR-1301-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1301-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1302	-3.2487	-3.1524	-3.9811
hsa-miR-1303	-3.2487	-3.1524	-3.9811
hsa-miR-1304-3p	1.1397	1.3639	1.3469
hsa-miR-1304-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1305	1.5639	-3.1524	2.2234
hsa-miR-1306-3p	-3.2487	-3.1524	1.588
hsa-miR-1306-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1307-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1307-5p	-3.2487	-3.1524	-0.279
hsa-miR-130a-3p	0.1046	-3.1524	-3.9811
hsa-miR-130a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-130b-3p	2.5706	1.5845	1.6729
hsa-miR-130b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-132-3p	1.4378	-3.1524	-3.9811
hsa-miR-132-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1321	-3.2487	-3.1524	-3.9811
hsa-miR-1322	-3.2487	-3.1524	-3.9811
hsa-miR-1323	-3.2487	-3.1524	-3.9811
hsa-miR-1324	-3.2487	-3.1524	-3.9811
hsa-miR-133a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-133a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-133b	-3.2487	-3.1524	-3.9811
hsa-miR-134-3p	-3.2487	-3.1524	-3.9811
hsa-miR-134-5p	1.4707	2.1083	5.2331
hsa-miR-1343-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1343-5p	-3.2487	-3.1524	2.1634
hsa-miR-135a-3p	3.4678	4.343	6.7995
hsa-miR-135a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-135b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-135b-5p	3.4109	2.287	2.2117
hsa-miR-136-3p	-3.2487	-3.1524	-3.9811
hsa-miR-136-5p	-3.2487	-3.1524	-3.9811
hsa-miR-137	-3.2487	-3.1524	-3.9811
hsa-miR-138-1-3p	-3.2487	-3.1524	-3.9811
hsa-miR-138-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-138-5p	-3.2487	-3.1524	-3.9811
hsa-miR-139-3p	-3.2487	-3.1524	-3.9811
hsa-miR-139-5p	-3.2487	-3.1524	-3.9811
hsa-miR-140-3p	0.0732	-3.1524	-3.9811
hsa-miR-140-5p	-3.2487	-3.1524	-3.9811
hsa-miR-141-3p	6.8251	5.8394	5.6547
hsa-miR-141-5p	-3.2487	-3.1524	-3.9811
hsa-miR-142-3p	-3.2487	-3.1524	-3.9811
hsa-miR-142-5p	-3.2487	-3.1524	-3.9811
hsa-miR-143-3p	-3.2487	-3.1524	-3.9811
hsa-miR-143-5p	-3.2487	-3.1524	-3.9811
hsa-miR-144-3p	-3.2487	-3.1524	-3.9811
hsa-miR-144-5p	-3.2487	-3.1524	-3.9811
hsa-miR-145-3p	-3.2487	-3.1524	-3.9811
hsa-miR-145-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1468-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1468-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1469	-3.2487	-3.1524	0.7847
hsa-miR-146a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-146a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-146b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-146b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1470	-3.2487	-3.1524	-3.9811
hsa-miR-1471	1.5233	1.4617	4.053
hsa-miR-147a	-3.2487	-3.1524	-3.9811
hsa-miR-147b	-3.2487	-3.1524	-3.9811
hsa-miR-148a-3p	1.2364	-3.1524	-3.9811
hsa-miR-148a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-148b-3p	1.0192	0.1695	-0.1516
hsa-miR-148b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-149-3p	-3.2487	0.3531	1.2798
hsa-miR-149-5p	0.0732	0.2901	1.0223
hsa-miR-150-3p	4.3403	4.2624	7.2684
hsa-miR-150-5p	1.1651	0.1695	-0.6592
hsa-miR-151a-3p	1.6324	-3.1524	0.047
hsa-miR-151a-5p	2.9438	1.3254	1.668
hsa-miR-151b	1.494	0.5314	0.6666
hsa-miR-152-3p	-3.2487	-3.1524	-3.9811
hsa-miR-152-5p	-3.2487	-3.1524	-3.9811
hsa-miR-153-3p	-3.2487	-3.1524	-3.9811
hsa-miR-153-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1537-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1537-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1538	-3.2487	-3.1524	-3.9811
hsa-miR-1539	0.0732	-3.1524	0.9599
hsa-miR-154-3p	-3.2487	-3.1524	-3.9811
hsa-miR-154-5p	-3.2487	-3.1524	-3.9811
hsa-miR-155-3p	-3.2487	-3.1524	-3.9811
hsa-miR-155-5p	0.4751	0.5653	2.199
hsa-miR-1587	3.0376	3.9654	5.4461
hsa-miR-15a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-15a-5p	3.4587	2.8646	2.5906
hsa-miR-15b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-15b-5p	5.9802	5.0296	4.7276
hsa-miR-16-1-3p	-3.2487	-3.1524	-3.9811
hsa-miR-16-2-3p	0.0732	-3.1524	-3.9811
hsa-miR-16-5p	6.4056	5.3512	5.2771
hsa-miR-17-3p	1.4894	0.2433	-0.189
hsa-miR-17-5p	5.8814	5.0732	4.7788
hsa-miR-181a-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-181a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-181a-5p	3.8604	2.8667	3.5958
hsa-miR-181b-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-181b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-181b-5p	2.7599	1.8978	2.2639
hsa-miR-181c-3p	-3.2487	-3.1524	-3.9811
hsa-miR-181c-5p	-3.2487	-3.1524	-3.9811
hsa-miR-181d-3p	-3.2487	-3.1524	-3.9811
hsa-miR-181d-5p	-3.2487	-3.1524	-3.9811
hsa-miR-182-3p	-3.2487	-3.1524	-3.9811
hsa-miR-182-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1825	1.1443	1.4515	1.4353
hsa-miR-1827	-3.2487	-3.1524	-3.9811
hsa-miR-183-3p	-3.2487	-3.1524	-3.9811
hsa-miR-183-5p	1.4918	0.1695	0.0168
hsa-miR-184	-3.2487	-3.1524	-3.9811
hsa-miR-185-3p	-3.2487	-3.1524	-3.9811
hsa-miR-185-5p	1.447	-3.1524	-0.2263
hsa-miR-186-3p	-3.2487	-3.1524	-3.9811
hsa-miR-186-5p	1.486	-3.1524	-0.1955
hsa-miR-187-3p	-3.2487	-3.1524	-3.9811
hsa-miR-187-5p	-3.2487	-3.1524	0.8242
hsa-miR-188-3p	-3.2487	-3.1524	-3.9811
hsa-miR-188-5p	3.7555	4.292	7.4707
hsa-miR-18a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-18a-5p	3.6385	3.0844	2.4302
hsa-miR-18b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-18b-5p	1.8778	0.7722	0.4407
hsa-miR-1908-3p	1.3305	2.2179	3.8323
hsa-miR-1908-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1909-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1909-5p	-3.2487	-3.1524	-3.9811
hsa-miR-190a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-190a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-190b	-3.2487	-3.1524	-3.9811
hsa-miR-191-3p	0.4454	1.2306	1.1576
hsa-miR-191-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1910-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1910-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1911-3p	-3.2487	-3.1524	-3.9811
hsa-miR-1911-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1912	-3.2487	-3.1524	-3.9811
hsa-miR-1913	-3.2487	-3.1524	-3.9811
hsa-miR-1914-3p	1.3865	-3.1524	1.9085
hsa-miR-1914-5p	-3.2487	-3.1524	-3.9811
hsa-miR-1915-3p	4.4393	4.4021	6.7413
hsa-miR-1915-5p	-3.2487	-3.1524	-3.9811
hsa-miR-192-3p	-3.2487	-3.1524	-3.9811
hsa-miR-192-5p	1.9456	0.1695	1.0561
hsa-miR-193a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-193a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-193b-3p	3.7152	2.6618	2.8082
hsa-miR-193b-5p	0.8256	0.7317	2.5046
hsa-miR-194-3p	-3.2487	-3.1524	-3.9811
hsa-miR-194-5p	0.1538	-3.1524	-3.9811
hsa-miR-195-3p	-3.2487	-3.1524	-3.9811
hsa-miR-195-5p	-3.2487	-3.1524	-3.9811
hsa-miR-196a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-196a-5p	0.5799	-3.1524	-0.0483
hsa-miR-196b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-196b-5p	2.6304	1.6479	1.5406
hsa-miR-197-3p	2.0878	1.5052	1.4768
hsa-miR-197-5p	4.0024	4.0255	6.1689
hsa-miR-1972	-3.2487	-3.1524	-3.9811
hsa-miR-1973	-3.2487	-3.1524	-3.9811
hsa-miR-1976	-3.2487	-3.1524	-3.9811
hsa-miR-198	-3.2487	-3.1524	3.0846
hsa-miR-199a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-199a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-199b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-19a-3p	5.133	4.3123	3.9583
hsa-miR-19a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-19b-1-5p	-3.2487	-3.1524	-3.9811
hsa-miR-19b-2-5p	-3.2487	-3.1524	-3.9811
hsa-miR-19b-3p	6.3208	5.4198	5.2058
hsa-miR-200a-3p	5.401	3.9844	4.0777
hsa-miR-200a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-200b-3p	6.7319	5.3959	5.3128
hsa-miR-200b-5p	0.0732	-3.1524	-3.9811
hsa-miR-200c-3p	6.5254	5.301	5.0507
hsa-miR-200c-5p	-3.2487	-3.1524	-3.9811
hsa-miR-202-3p	-3.2487	-3.1524	-0.2687
hsa-miR-202-5p	-3.2487	-3.1524	-3.9811
hsa-miR-203a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-203a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-203b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-203b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-204-3p	-3.2487	-3.1524	-3.9811
hsa-miR-204-5p	-3.2487	-3.1524	-3.9811
hsa-miR-205-3p	-3.2487	-3.1524	1.427
hsa-miR-205-5p	5.9391	5.3722	5.092
hsa-miR-2052	-3.2487	-3.1524	-3.9811
hsa-miR-2053	-3.2487	-3.1524	-3.9811
hsa-miR-206	-3.2487	-3.1524	0.0031
hsa-miR-208a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-208a-5p	-3.2487	-3.1524	2.4159
hsa-miR-208b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-208b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-20a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-20a-5p	6.8706	5.845	5.6172
hsa-miR-20b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-20b-5p	5.0605	3.9962	3.7998
hsa-miR-21-3p	2.2629	0.8282	1.1806
hsa-miR-21-5p	9.3244	7.9409	7.8312
hsa-miR-210-3p	2.766	2.3266	1.736
hsa-miR-210-5p	-3.2487	-3.1524	-3.9811
hsa-miR-211-3p	3.4489	2.2964	2.5631
hsa-miR-211-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2110	-3.2487	-3.1524	-3.9811
hsa-miR-2113	-3.2487	-3.1524	-3.9811
hsa-miR-2114-3p	-3.2487	-3.1524	-3.9811
hsa-miR-2114-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2115-3p	-3.2487	-3.1524	-3.9811
hsa-miR-2115-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2116-3p	-3.2487	-3.1524	0.9288
hsa-miR-2116-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2117	0.9884	-3.1524	-3.9811
hsa-miR-212-3p	1.2772	-3.1524	-3.9811
hsa-miR-212-5p	-3.2487	-3.1524	-3.9811
hsa-miR-214-3p	-3.2487	-3.1524	-3.9811
hsa-miR-214-5p	-3.2487	-3.1524	-3.9811
hsa-miR-215-3p	-3.2487	-3.1524	-3.9811
hsa-miR-215-5p	1.0994	-3.1524	-3.9811
hsa-miR-216a-3p	-3.2487	-3.1524	-3.9811
hsa-miR-216a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-216b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-216b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-217	-3.2487	-3.1524	-3.9811
hsa-miR-218-1-3p	-3.2487	-3.1524	-3.9811
hsa-miR-218-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-218-5p	-3.2487	-3.1524	-3.9811
hsa-miR-219a-1-3p	-3.2487	-3.1524	-3.9811
hsa-miR-219a-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-219a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-219b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-219b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-22-3p	5.1437	3.9301	4.0374
hsa-miR-22-5p	-3.2487	-3.1524	-3.9811
hsa-miR-221-3p	3.4859	3.0964	2.582
hsa-miR-221-5p	-3.2487	-3.1524	-3.9811
hsa-miR-222-3p	3.3493	2.3789	2.506
hsa-miR-222-5p	-3.2487	-3.1524	-3.9811
hsa-miR-223-3p	0.2291	-3.1524	-3.9811
hsa-miR-223-5p	-3.2487	-3.1524	-3.9811
hsa-miR-224-3p	-3.2487	-3.1524	-3.9811
hsa-miR-224-5p	3.9684	2.4075	2.787
hsa-miR-2276-3p	1.1443	-3.1524	1.8345
hsa-miR-2276-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2277-3p	-3.2487	-3.1524	-3.9811
hsa-miR-2277-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2278	-3.2487	0.4254	1.2901
hsa-miR-2355-3p	-3.2487	-3.1524	-3.9811
hsa-miR-2355-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2392	3.3667	3.6958	6.0562
hsa-miR-23a-3p	6.4617	5.7361	5.5043
hsa-miR-23a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-23b-3p	4.1712	2.9784	2.8619
hsa-miR-23b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-23c	-3.2487	-3.1524	-3.9811
hsa-miR-24-1-5p	-3.2487	-3.1524	-3.9811
hsa-miR-24-2-5p	-3.2487	-3.1524	-3.9811
hsa-miR-24-3p	5.589	4.7793	4.6107
hsa-miR-2467-3p	-3.2487	-3.1524	-3.9811
hsa-miR-2467-5p	-3.2487	-3.1524	-3.9811
hsa-miR-25-3p	5.3056	4.3122	4.2762
hsa-miR-25-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2681-3p	-3.2487	-3.1524	-3.9811
hsa-miR-2681-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2682-3p	-3.2487	-3.1524	-3.9811
hsa-miR-2682-5p	-3.2487	-3.1524	-3.9811
hsa-miR-26a-1-3p	-3.2487	-3.1524	-3.9811
hsa-miR-26a-2-3p	-3.2487	-3.1524	-3.9811
hsa-miR-26a-5p	4.407	3.2635	3.1131
hsa-miR-26b-3p	-3.2487	-3.1524	-3.9811
hsa-miR-26b-5p	4.0983	2.7646	2.739
hsa-miR-27a-3p	5.4161	4.7612	4.3906
hsa-miR-27a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-27b-3p	4.3195	3.1968	3.0312
hsa-miR-27b-5p	-3.2487	-3.1524	-3.9811
hsa-miR-28-3p	-3.2487	-3.1524	-3.9811
hsa-miR-28-5p	-3.2487	-3.1524	-3.9811
hsa-miR-2861	7.281	7.225	9.7103
hsa-miR-2909	-3.2487	-3.1524	-3.9811
hsa-miR-296-3p	-3.2487	-3.1524	-3.9811
hsa-miR-296-5p	0.4193	0.5642	2.3486
hsa-miR-297	-3.2487	-3.1524	-3.9811
hsa-miR-298	-3.2487	-3.1524	0.9714
hsa-miR-299-3p	-3.2487	-3.1524	-3.9811
hsa-miR-299-5p	-3.2487	-3.1524	-3.9811
hsa-miR-29a-3p	6.252	5.1729	5.3607
hsa-miR-29a-5p	-3.2487	-3.1524	-3.9811
hsa-miR-29b-1-5p	-3.2487	-3.1524	-3.9811
hsa-miR-29b-2-5p	-3.2487	-3.1524	-3.9811
