ID_REF	GSM4025391	GSM4025392	GSM4025393	GSM4025394	GSM4025395
10706	6.4812336	6.432413	6.443078	6.362838	6.5151224
10707	6.7480226	6.5672584	6.52724	6.5211134	6.5646973
10709	6.6300006	6.68822	6.5544705	6.6670756	6.480917
10711	6.79097	6.8490877	6.8989024	6.8724146	6.668292
10717	6.703584	6.8448534	6.8456945	6.846896	6.784676
10719	6.5414805	6.6505947	6.627498	6.481137	6.596145
10722	6.4904675	6.4419208	6.4515758	6.491169	6.7745237
10725	6.7567005	6.736775	6.7434807	6.71762	6.7517524
10730	6.529855	6.592591	6.6122594	6.5748496	6.511241
10731	8.69778	9.73242	9.7452755	8.784375	9.076084
10735	6.5840197	6.5694895	6.5715876	6.5515175	6.4666014
10736	9.5954485	9.617703	9.487589	9.635156	9.592978
10743	6.983925	6.868671	6.872792	6.9778013	6.997647
10746	9.263889	9.367475	9.654691	9.347684	9.518715
10750	6.602478	6.6421604	6.7262993	6.630864	6.6441436
10753	9.020905	9.086672	9.080088	9.178284	9.13955
10754	6.670964	6.725663	6.637158	6.6967177	6.625484
10762	7.160796	7.0169635	6.859032	7.2471633	7.3805823
10767	6.893848	6.8820744	6.970638	6.7022724	6.856765
10768	11.024392	10.763777	11.0415	10.835202	10.901951
20008	6.9311647	6.952873	6.8301105	6.8569207	6.9310036
20010	10.565415	10.3690405	9.663707	10.629368	10.522713
20014	6.5505185	6.5207934	6.456837	6.5558214	6.6376953
20017	7.746327	7.8452334	7.937376	7.6169558	7.7706037
20019	7.4744234	7.3365984	7.444086	6.983925	6.846857
20021	12.141817	12.160984	11.938374	12.2281275	12.392548
20022	11.128286	11.1049595	11.36376	11.117606	11.060547
20025	6.5815244	6.6541233	6.693149	6.464291	6.4827795
20026	11.757992	11.980906	12.042657	11.957248	12.259696
20037	7.007485	6.914552	6.9922905	6.770515	6.7520776
20040	6.7086735	6.707116	6.758969	6.5114264	6.70451
20041	8.538539	8.477762	8.240175	8.71795	8.769035
20044	6.555835	6.673927	6.4648933	6.5771933	6.5151653
20047	7.2783856	7.252937	7.2663546	7.4291387	7.270638
20048	6.868507	6.819412	6.779532	7.010698	6.59856
20050	6.7983947	6.836894	6.950552	6.9924254	7.125318
20053	7.9603944	7.9582033	8.193098	7.573518	7.8767033
20056	9.223232	9.606649	9.523296	9.20602	9.081709
20059	7.1004157	6.885063	7.16755	7.157362	7.14312
20064	7.447205	7.368916	7.4294558	7.5197644	7.6475
20066	8.307751	8.284222	8.379099	8.288756	8.469591
20068	6.640927	6.6912007	6.6942453	6.639459	6.6118536
20070	6.888687	6.896507	6.9827156	6.946724	6.814606
20072	14.984607	14.7769	14.679235	14.971353	15.012442
20075	6.9581776	6.9374585	6.7856994	6.7478766	6.8645506
20079	6.57468	6.776065	6.636754	6.529705	6.638365
20088	6.8089046	6.8250456	6.950202	6.917184	6.865735
20091	6.4453	6.531437	6.565726	6.622403	6.510409
20092	6.665368	6.6292634	6.733638	6.690321	6.6871305
20093	6.5254717	6.4628916	6.4758825	6.5690193	6.4194927
20095	6.515464	6.6712685	6.570437	6.4787035	6.4487534
20097	6.8773236	6.6684203	6.849888	6.8844995	6.9646173
20100	7.491713	7.708156	7.841425	7.546985	7.6710205
20102	6.6985445	6.852355	6.836055	6.765091	6.87864
20110	7.6364875	8.566041	8.52569	7.5364275	7.845572
20113	6.7457423	6.736492	6.7267427	6.7888765	6.816391
20114	6.4921236	6.455527	6.559806	6.4812036	6.479446
20121	6.8977127	6.855543	6.886851	6.7989464	6.8046093
20128	6.6770916	6.58317	6.6427345	6.6222377	6.7420325
20131	7.0717893	7.1027126	7.0688615	7.308016	7.0638824
20132	6.9746504	6.919891	6.9443803	6.892022	6.9316316
20136	12.895983	12.7511015	12.923329	12.990467	13.0664625
20138	9.67921	9.432722	9.563404	9.682813	9.702074
20142	6.8552313	6.8582096	6.770862	6.972462	6.9020967
20148	6.312845	6.4558115	6.54929	6.4457536	6.4463477
20152	6.6164794	6.45078	6.5643473	6.6395636	6.6777177
20154	6.779966	6.7181034	6.926559	6.776137	6.9074116
20161	6.8139477	6.8366976	6.7389364	6.713271	6.637799
20168	6.893608	6.920869	6.8320823	6.871327	6.9925146
20170	6.910511	6.8009834	6.713649	6.8894367	6.6940126
20176	7.139101	7.2134237	7.3130302	7.202403	7.141305
20181	9.9338455	10.014581	10.452282	9.397561	9.281688
20189	6.552443	6.6078677	6.4711494	6.6098714	6.596902
20192	7.04182	7.0333276	7.0355825	7.202056	7.163064
20193	6.756389	6.743229	6.844007	6.8920856	6.8137527
20195	6.8606687	6.8131557	6.609213	6.753995	6.5682416
20196	9.663977	9.602125	9.975555	9.503768	9.332473
20201	6.5374575	6.5628705	6.5650964	6.5435214	6.514558
20202	10.675964	10.48799	10.392634	10.684682	10.838104
20204	6.635769	6.5841393	6.621519	6.692643	6.7557144
20209	6.8854074	6.879385	6.8032417	6.8078356	6.8092437
20215	6.54002	6.531889	6.397391	6.4902415	6.5711455
20220	9.048002	8.883661	8.029774	8.899874	8.831153
20221	6.863698	6.87876	6.876449	7.049977	7.0406456
20224	8.04825	7.978487	8.039637	8.243091	8.428885
20228	7.4451175	7.725147	7.8452334	7.3785124	7.0294447
20240	6.5902576	6.538413	6.489081	6.579465	6.5122523
20242	8.984059	8.67171	8.8976755	9.075538	8.788262
20243	6.7646523	6.8578033	6.8460245	6.9552336	6.8438544
20246	6.8509464	6.852606	6.618047	6.8729415	6.7325053
20255	6.667805	6.8299417	6.727983	6.8107414	6.8237734
20259	6.646546	6.7333097	6.662903	6.6289415	6.807742
20270	7.2315645	7.1802115	7.080978	7.173239	7.0416718
20273	6.816969	6.7146993	6.6717687	6.5931096	6.4186473
20274	12.716518	12.436999	12.555088	12.457028	12.541855
20278	6.5940785	6.761124	6.737181	6.7857428	6.7483053
20279	8.574615	8.607424	8.364838	8.573156	8.55571
20286	10.534855	11.0096855	11.056955	10.727331	10.584251
20288	10.564735	10.325644	10.281919	10.353336	9.938833
20291	6.588127	6.5799437	6.56466	6.751594	6.629052
20292	6.6138105	6.6248527	6.6075754	6.8301296	6.70661
20296	6.621186	6.4940166	6.525337	6.449037	6.489521
20300	7.696997	7.527776	7.358394	7.80897	7.303724
20309	6.814919	6.7412496	6.756279	6.880125	6.921307
20315	7.085956	7.161208	7.219644	7.0664673	7.0902176
20324	6.9973745	6.854598	6.9822116	7.016627	6.838852
20326	6.731169	6.648595	6.748882	6.722593	6.554931
20328	7.00402	7.019635	7.000797	7.0308366	6.9146476
20332	8.445011	8.637257	8.092609	8.490443	8.4945755
20333	6.9000816	6.805957	6.8642254	6.892245	6.7494745
20338	6.726222	6.536071	6.596812	6.613179	6.624347
20343	6.5826645	6.578309	6.513009	6.664951	6.534257
20348	7.306709	7.4669213	7.6575727	7.2435055	7.262089
20349	12.051432	11.468384	11.063354	12.214104	12.321257
20358	6.7931976	6.758162	6.8408585	6.902613	6.820114
20360	7.324331	7.269677	7.3411207	7.3280606	7.3802104
20364	12.365301	12.343455	12.060833	12.472644	12.65702
20367	6.4957285	6.5079484	6.476048	6.3444667	6.4677124
20369	6.9283323	6.8593645	6.7864637	6.9263268	6.9025564
20370	6.9411445	6.8341036	6.870514	6.8789396	6.876259
20372	8.665861	9.099542	8.567328	8.662986	8.769416
20373	13.191061	12.71217	12.60244	13.096545	13.264031
20376	6.9328237	6.9069543	7.024981	6.9250674	6.8520727
20377	6.542621	6.535844	6.516864	6.492587	6.562029
20382	6.7703424	6.8438754	6.899933	6.977175	6.874648
20386	6.791713	6.734141	6.6588726	6.6575947	6.8702664
20390	6.9833107	6.866208	6.96165	7.0082645	7.05497
20397	10.116702	9.57459	9.250374	10.264596	10.357303
20398	6.790098	6.723899	6.6893034	6.7951784	6.652493
20403	6.7703624	6.5960894	6.6569767	6.954724	6.762625
20408	7.8047447	8.191523	7.963036	7.877178	8.016165
20414	6.8591785	6.9045906	7.07257	7.0272775	7.213543
20427	13.446038	13.264031	13.172869	13.325348	13.267927
20431	6.877149	6.7131433	6.7617292	6.899517	6.971293
20433	6.970638	6.9328904	6.8611364	6.8529387	6.9530883
20437	6.6851225	6.7126575	6.613852	6.798219	6.7046027
20438	6.5307846	6.5470905	6.4431105	6.576931	6.477467
20440	6.724431	6.659219	6.786608	6.541639	6.56959
20445	8.202201	8.0902405	8.426602	8.304705	8.318434
20446	8.58131	8.168218	7.619365	8.385562	8.346723
20450	11.577149	11.206116	10.947899	11.669858	11.647313
20451	6.7743196	6.8567147	6.863422	6.8648305	6.82641
20452	10.918381	11.007451	10.943547	10.769031	10.712539
20458	6.7169633	6.580138	6.5723443	6.620207	6.6967535
20465	6.929035	7.3807893	7.2662	6.7590303	7.0054855
20468	7.113378	7.01868	7.132901	6.976229	6.9555063
20470	6.629052	6.627021	6.754317	6.796538	6.923142
20471	6.797331	6.8667636	6.903914	6.7036657	6.8996124
20474	6.8753247	6.7556605	6.949123	6.67409	6.791739
20475	10.56847	10.481351	10.707584	10.550886	10.660929
20482	6.707078	6.7310543	6.747907	6.695916	6.8622665
20484	7.0735927	7.2181616	7.144711	7.1735663	7.1203175
20487	6.9399223	7.0338683	7.018357	7.0825734	7.07457
20491	6.646943	6.7251196	6.7217407	6.709901	6.6975374
20494	6.873302	6.8949184	7.01377	7.0613246	6.9929457
20497	6.900844	6.8429923	6.8964276	6.9568305	7.009833
20520	7.0824795	7.1270266	7.016696	7.0255404	7.1396327
20521	6.3138175	6.380066	6.3667006	6.3734937	6.412137
20523	7.086149	6.780416	6.9414115	6.8917427	6.9027863
20524	6.718294	6.8105106	6.8844037	6.8835783	6.818497
20537	6.733091	6.851623	6.7288294	6.9200993	6.780311
20538	6.9992366	7.1103926	7.085209	6.8919973	7.1478524
20541	6.51632	6.718389	6.811815	6.970638	6.816511
20543	6.799947	6.885153	6.903841	6.947607	6.9383855
20546	6.9434433	7.064874	7.1004786	6.9120903	7.0502653
20553	6.917596	6.937182	7.0300307	6.992388	6.979745
20554	6.624563	6.68526	6.6210814	6.5122523	6.73307
20561	6.5838175	6.4908338	6.604058	6.5836477	6.5619946
20564	6.997286	6.913166	6.879963	6.9339294	6.909933
20575	9.337201	9.209641	9.516112	9.043177	8.984773
20576	6.917732	6.9422727	6.9440813	7.147807	7.1190953
20577	6.8973155	7.1404796	7.2143116	6.8613863	7.1797986
20593	7.4575596	7.9173403	7.999386	7.395816	7.4482055
20594	6.681279	6.6277375	6.707428	6.669326	6.592243
20600	8.126314	8.077032	7.8897505	8.086927	7.963354
20601	8.761351	8.556618	8.496635	8.567328	8.823645
20605	9.224914	8.750758	8.860211	9.347944	9.422638
20609	6.4992485	6.5786333	6.5949073	6.484506	6.5816097
20612	6.727863	6.938175	6.876283	6.7566504	6.978358
20615	9.593678	9.506331	9.445544	9.502435	9.230719
20619	6.908658	6.989818	6.84025	6.815143	6.873282
20630	6.5721436	6.461004	6.629314	6.7127485	6.41661
20634	12.990467	12.941736	12.740851	12.943579	12.877044
20639	6.71026	6.6964555	6.804394	6.9335055	6.8582835
20646	6.9094296	6.9650283	6.946447	6.9369707	7.0080414
20647	11.274361	11.108793	10.975418	11.235197	11.242968
20653	6.9420958	6.9077706	6.9097023	6.955174	7.0566363
20669	6.7529006	6.7919865	6.8082957	6.7956095	6.81268
20670	11.684864	11.706295	11.727007	11.903744	12.068525
20671	6.766636	6.7240086	6.5439024	6.7207007	6.8142548
20673	6.6971397	6.7603545	6.7485557	6.5988126	6.749167
20674	11.187781	11.066452	11.370919	11.158588	11.317556
20678	6.430522	6.5283117	6.4790893	6.367435	6.5330954
20682	6.9073815	6.917132	6.8373218	6.940214	6.901785
20687	6.797713	6.787031	6.7126575	6.878566	6.761282
20692	6.947368	6.9804792	7.0508637	6.9688206	7.039399
20703	7.002409	6.941302	6.9057813	7.0373178	6.9563665
20706	6.8285456	6.882122	6.7046933	6.8068647	6.7974653
20707	9.314518	9.470943	9.321024	9.4961815	9.587635
20711	6.647773	6.6512914	6.6610346	6.80255	6.8864746
20719	6.812769	6.782266	6.864392	6.8200855	6.8545485
20722	6.565455	6.571471	6.6071153	6.696822	6.6301155
20725	6.7932305	6.6534643	6.685542	6.6738186	6.7339883
20730	6.8459883	6.8509784	6.882957	6.9943	7.224416
20735	7.87167	7.7195454	7.627468	7.4636245	7.604663
20736	9.92092	10.000746	10.074967	9.914386	9.695875
20739	8.331383	8.107473	7.868687	7.959316	7.8627295
20743	6.664443	6.775826	6.5763726	6.5527053	6.651865
20746	9.972023	9.919382	9.94027	9.830905	9.542287
20750	11.751729	11.761772	11.779474	11.74763	11.596804
20754	6.561083	6.685064	6.6723003	6.6779404	6.831297
20762	10.655748	10.590792	10.393424	10.882743	10.817199
20767	7.860192	8.083129	7.9589043	7.8833227	7.782071
20768	6.966511	6.9191704	6.981703	7.003863	7.1295023
50014	6.917635	6.9983854	6.8762193	6.9097695	6.7363005
50020	6.727668	6.7905593	6.843146	6.860694	6.785226
50021	7.938004	7.912811	7.7227993	7.9464803	7.9031453
50022	6.607788	6.6227417	6.697618	6.3886952	6.5208073
50025	6.3770556	6.400322	6.49709	6.469131	6.4844093
50035	6.541156	6.566133	6.566742	6.4869723	6.697662
50037	6.9210095	6.800438	6.9720283	6.7718625	6.6845794
50039	14.057112	13.997563	13.840808	14.138179	14.148258
50040	8.646602	8.583165	8.171481	8.623644	8.506249
50041	6.8015747	6.8853865	6.7981267	6.932004	6.8358765
50047	6.558964	6.4386373	6.503279	6.537498	6.528291
50048	6.6468062	6.6259646	6.550496	6.641191	6.748662
50050	11.700682	11.554223	11.4232235	11.983948	11.950702
50053	8.906689	8.873411	8.9705105	8.9553585	9.10569
50056	6.8083534	6.626975	6.6239967	6.751493	6.769236
50059	6.5792646	6.64113	6.6197844	6.564056	6.547492
50064	6.4182353	6.489005	6.398635	6.3930054	6.4632826
50066	6.632581	6.70662	6.4583187	6.6706634	6.6261687
50068	11.289637	11.353756	11.153839	11.343027	11.487299
50070	6.6527586	6.4300256	6.6120768	6.43475	6.6355033
50072	6.7739763	6.6173286	6.510044	6.7095766	6.5871134
50075	7.093643	7.1008863	7.1024494	7.034101	6.991866
50079	6.362437	6.402758	6.4494014	6.3379855	6.394997
50082	8.453087	8.469591	8.539934	8.728756	8.619152
50086	6.4360456	6.4936013	6.4945197	6.5024643	6.5137525
50088	6.951193	6.955879	6.9912524	7.1030784	7.134064
50091	6.6597433	6.743253	6.528274	6.683248	6.6068974
50092	6.5512934	6.492616	6.490298	6.501	6.5586257
50093	8.161541	8.070504	8.198282	8.17398	8.289043
50097	10.178313	10.118495	10.500998	10.074668	9.866483
50100	6.6628795	6.49331	6.604128	6.577637	6.579744
50102	8.616796	8.438918	8.26975	8.847993	8.944962
50113	6.574642	6.5921574	6.619892	6.4554963	6.5547943
50114	6.888192	6.7882996	6.896533	6.76841	7.0171404
50121	7.783461	7.5411263	8.015014	7.793551	7.855896
50128	6.540345	6.683436	6.59416	6.604594	6.5772133
50129	6.864278	6.770462	6.8068647	6.8553886	6.796234
50133	12.571543	12.379503	11.917269	12.579167	12.514423
50136	6.464453	6.477762	6.504179	6.420991	6.671045
50138	10.033485	9.636399	9.514252	9.422154	9.3578825
50139	6.452387	6.4546123	6.5255647	6.51412	6.6124964
50142	6.7941074	6.844776	6.908369	6.789079	6.7562256
50148	6.70346	6.642884	6.665801	6.605715	6.7342434
50152	6.3932056	6.3345304	6.43352	6.417904	6.708752
50154	6.684453	6.841538	6.801376	6.79588	6.8405
50156	14.044948	14.042551	14.200527	14.123509	14.213767
50162	6.76249	6.6480074	6.5906854	6.744667	6.6963844
50164	12.444743	12.253545	11.883885	12.583031	12.479656
50167	6.7486467	6.9459715	6.9798727	6.9511485	6.9666166
50168	7.379037	7.169775	7.100383	7.540313	7.554842
50170	6.48625	6.301164	6.3144736	6.3536854	6.5220594
50176	12.26038	11.987161	12.1382065	12.137596	12.119588
50184	6.5060396	6.4823384	6.528413	6.579744	6.5052285
50187	6.848249	6.841673	6.8679533	6.7888985	6.629627
50189	6.4520307	6.5679436	6.482853	6.635228	6.41105
50192	6.4801497	6.4624457	6.5430393	6.417019	6.4122505
50193	6.3911486	6.335743	6.454875	6.342573	6.557246
50195	10.068876	10.055505	9.70497	10.122709	10.023141
50196	11.44328	10.987074	10.811264	11.395672	11.008785
50201	6.570999	6.326478	6.4627895	6.6500087	6.4875307
50202	7.2562494	7.317295	7.3305483	7.489831	7.456195
50204	6.5677032	6.57415	6.6509743	6.565305	6.5669203
50209	6.5331254	6.652412	6.4102125	6.726643	6.4393144
