"ID_REF"	"GSM3211361"	"GSM3211362"	"GSM3211363"	"GSM3211364"	"GSM3211365"	"GSM3211366"
"hsa-miR-362-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-362-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3620-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-0.1871
"hsa-miR-3620-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	1.6436
"hsa-miR-3621"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-0.0063
"hsa-miR-3622a-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3622a-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3622b-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3622b-5p"	-2.8680	-3.2535	-3.4279	0.2933	-3.1524	1.2209
"hsa-miR-363-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-363-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3646"	1.1592	2.9512	3.8487	3.1670	3.1785	6.3841
"hsa-miR-3648"	-2.8680	4.7944	5.5592	2.6917	4.4558	6.7263
"hsa-miR-3649"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3650"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3651"	0.5408	2.5319	1.3039	0.5635	3.2217	2.7396
"hsa-miR-3652"	1.4471	2.8216	2.6236	2.9262	1.5654	3.4747
"hsa-miR-3653-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3653-5p"	1.0805	1.3017	-0.0786	0.2966	0.3577	-0.2149
"hsa-miR-3654"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	0.7298
"hsa-miR-3655"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3656"	2.4066	5.4094	5.9097	4.3081	4.6966	6.9759
"hsa-miR-3657"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3658"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3659"	-2.8680	-3.2535	0.8656	1.3105	0.1695	2.5825
"hsa-miR-365a-3p"	1.9754	1.3329	1.5472	3.2965	2.4292	2.3227
"hsa-miR-365a-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-365b-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3660"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3661"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3662"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3663-3p"	2.2891	5.0518	5.4188	3.4752	4.4939	6.2899
"hsa-miR-3663-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3664-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3664-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3665"	3.3250	5.8275	5.8018	5.1899	6.1752	7.4774
"hsa-miR-3666"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	1.1983
"hsa-miR-3667-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3667-5p"	1.3643	3.4024	3.2243	2.7695	4.6902	5.7367
"hsa-miR-3668"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-367-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-367-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3670"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3671"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3672"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3674"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3675-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	0.6073
"hsa-miR-3675-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3677-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3677-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3678-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3678-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3679-3p"	-2.8680	0.0684	-0.1041	-3.2487	-3.1524	0.1290
"hsa-miR-3679-5p"	4.8619	6.9826	6.2707	6.1135	8.4903	8.1232
"hsa-miR-3680-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3680-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3681-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3681-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3682-3p"	2.9694	3.0284	3.4445	3.0671	2.5027	4.0141
"hsa-miR-3682-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3683"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3684"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3685"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3686"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3687"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3688-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3688-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3689a-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3689a-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3689b-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3689d"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3689f"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-369-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-369-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3690"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3691-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3691-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3692-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3692-5p"	1.7341	3.5858	3.3469	2.7351	1.8181	4.3914
"hsa-miR-370-3p"	-2.8680	2.0488	1.8594	2.7339	2.2228	3.1446
"hsa-miR-370-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3713"	-2.8680	-3.2535	-3.4279	-3.2487	1.4177	2.1518
"hsa-miR-3714"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-371a-3p"	-2.8680	0.0684	-3.4279	-3.2487	-3.1524	1.7454
"hsa-miR-371a-5p"	1.5705	1.6435	1.6751	1.3211	-3.1524	2.1563
"hsa-miR-371b-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-371b-5p"	-2.8680	5.7623	4.8459	4.5551	4.3348	7.1389
"hsa-miR-372-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-372-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-373-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-373-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-374a-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-374a-5p"	-2.8680	-3.2535	1.3155	2.2387	1.3972	1.2965
"hsa-miR-374b-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-374b-5p"	-2.8680	-3.2535	0.8129	2.1582	1.2568	1.1115
"hsa-miR-374c-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-374c-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-375"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-376a-2-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-376a-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-376a-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-376b-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-376b-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-376c-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-376c-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-377-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-377-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378a-3p"	1.6705	2.3804	2.1483	2.9314	3.1348	3.6623
"hsa-miR-378a-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378b"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378c"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378d"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378e"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378f"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378g"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378h"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-378i"	1.4981	1.0211	1.7405	2.9467	2.2353	2.0641
"hsa-miR-378j"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-379-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-379-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-380-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-380-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-381-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-381-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-382-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-382-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-383-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-383-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-384"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3907"	2.3366	0.3856	1.6071	2.1666	-3.1524	1.0647
"hsa-miR-3908"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3909"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3910"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3911"	1.6057	1.3988	1.6553	1.6870	-3.1524	1.2595
"hsa-miR-3912-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3912-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3913-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3913-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3914"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3915"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3916"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3917"	-2.8680	1.2227	1.3873	1.1949	2.0743	2.3016
"hsa-miR-3918"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3919"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3920"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3921"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3922-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3922-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3923"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3924"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3925-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3925-5p"	-2.8680	-3.2535	2.0104	-3.2487	-3.1524	3.0095
"hsa-miR-3926"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3927-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3927-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3928-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3928-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3929"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3934-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3934-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-0.0029
"hsa-miR-3935"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3936"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3937"	1.9684	1.7541	2.5278	2.0841	1.4083	3.1093
"hsa-miR-3938"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	0.8292
"hsa-miR-3939"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3940-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3940-5p"	0.4539	3.2788	3.0474	1.5493	-3.1524	2.9791
"hsa-miR-3941"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3942-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3942-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3943"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3944-3p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3944-5p"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3945"	-2.8680	2.7728	3.0518	2.4258	3.4056	5.9300
"hsa-miR-3960"	5.0519	8.5340	8.8587	6.8679	7.5070	10.0910
"hsa-miR-3972"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3973"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3974"	-2.8680	-3.2535	-3.4279	-3.2487	-3.1524	-3.9811
"hsa-miR-3975"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-3976"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-3977"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-3978"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-409-3p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-409-5p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-410-3p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-410-5p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-411-3p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-411-5p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-412-3p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-412-5p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-421"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-422a"	-2.8680162	-3.25353	-3.4278517	-3.2486827	1.6361495	2.7132645
"hsa-miR-423-3p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	0.064466
"hsa-miR-423-5p"	0.48335758	2.8179643	3.3919911	2.4800649	4.7269	5.401094
"hsa-miR-424-3p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-424-5p"	0.45391178	-3.25353	0.080120325	0.44815674	-3.1523826	-3.9811044
"hsa-miR-425-3p"	0.47307286	1.0976939	0.106545895	0.07324529	0.16954541	1.2985785
"hsa-miR-425-5p"	2.513869	1.8552619	2.4025178	3.246171	2.1615922	2.2481487
"hsa-miR-4251"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4252"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4253"	1.4602464	1.9452665	2.022861	1.7718905	2.2112544	3.2239509
"hsa-miR-4254"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4255"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4256"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4257"	2.357594	2.2147307	2.428681	2.3659475	0.78263384	1.9160659
"hsa-miR-4258"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4259"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4260"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4261"	-2.8680162	-3.25353	-3.4278517	1.7293663	-3.1523826	1.2835634
"hsa-miR-4262"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4263"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4264"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4265"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4266"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4267"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4268"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4269"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4270"	0.45391178	3.7980921	4.3380675	2.7745705	4.126625	5.954283
"hsa-miR-4271"	2.6599767	3.0429144	3.757072	2.8779907	2.7854724	4.036851
"hsa-miR-4272"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4273"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4274"	-2.8680162	0.068398	0.95616484	-3.2486827	-3.1523826	1.7303548
"hsa-miR-4275"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4276"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4277"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4278"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4279"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4280"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4281"	4.670653	6.7745223	7.666334	6.3362646	7.37731	9.094339
"hsa-miR-4282"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4283"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4284"	1.935624	1.4976121	1.2514594	1.2861507	1.5820235	1.4271219
"hsa-miR-4285"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4286"	9.313825	7.5076356	8.363459	8.930697	7.516818	6.905746
"hsa-miR-4287"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4288"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4289"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-429"	3.2106895	2.5188913	3.2047405	4.1663713	3.1903105	3.0288987
"hsa-miR-4290"	0.45391178	0.068398	-3.4278517	-3.2486827	-3.1523826	-0.28967074
"hsa-miR-4291"	1.7205358	0.28433752	1.5048896	0.62711686	-3.1523826	-0.3016018
"hsa-miR-4292"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4293"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4294"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	1.7159269
"hsa-miR-4295"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4296"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4297"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4298"	2.7772415	2.9142573	3.415866	3.1220133	2.7424932	3.3029857
"hsa-miR-4299"	2.8904228	7.276488	5.7106047	5.7332897	7.587776	7.779902
"hsa-miR-4300"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4301"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4302"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4303"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4304"	-2.8680162	0.55569905	1.728492	-3.2486827	-3.1523826	3.098297
"hsa-miR-4305"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4306"	-2.8680162	-3.25353	1.0870847	1.5358422	-3.1523826	1.173102
"hsa-miR-4307"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4308"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4309"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-431-3p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-431-5p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4310"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	0.795931
"hsa-miR-4311"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4312"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4313"	2.136674	1.8360527	1.5505954	1.5749596	3.0105221	2.506583
"hsa-miR-4314"	-2.8680162	-3.25353	-3.4278517	-3.2486827	2.4198976	1.9255264
"hsa-miR-4315"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4316"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4317"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4318"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4319"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-432-3p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-432-5p"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4320"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4321"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4322"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4323"	0.45391178	0.07993665	-0.10592377	0.07324529	-3.1523826	0.116194546
"hsa-miR-4324"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4325"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
"hsa-miR-4326"	-2.8680162	-3.25353	-3.4278517	-3.2486827	-3.1523826	-3.9811044
